,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
10097,5406,1769557517,130,1,4496,1,0,Mirana,2015-09-04,,2,11,6,,0,,0,232851,"[75, 74, 50, 68, 48]","[105, 93, 9, 100, 25]"
10098,5407,1769408635,2,0,3233,1,0,Lycan,2015-09-04,,7,6,3,,0,,0,232851,"[105, 59, 77, 29, 17]","[21, 25, 57, 79, 18]"
10099,5408,1766610915,3,0,2605,22,7,Tusk,2015-09-03,,7,7,13,,0,,0,232851,"[71, 11, 5, 100, 46]","[42, 109, 14, 37, 104]"
10100,5409,1764562389,2,0,2420,1,0,Earthshaker,2015-09-02,,5,8,14,,1,,0,232851,"[39, 12, 7, 88, 29]","[104, 18, 2, 105, 50]"
10101,5410,1764314119,132,1,2585,5,0,Huskar,2015-09-02,,13,10,8,,1,,0,232851,"[52, 66, 48, 40, 2]","[47, 43, 13, 41, 59]"
10102,5411,1762660408,130,1,2133,22,7,Crystal Maiden,2015-09-01,,3,10,14,,0,,0,232851,"[97, 105, 106, 57, 102]","[41, 88, 5, 44, 50]"
10103,5412,1762447642,2,0,2593,22,7,Tusk,2015-09-01,,7,12,15,,0,,0,232851,"[65, 81, 100, 109, 30]","[31, 47, 2, 104, 7]"
10104,5413,1757452610,128,1,2596,1,0,Tusk,2015-08-30,,3,13,17,,0,,0,232851,"[8, 85, 36, 25, 64]","[100, 7, 21, 5, 14]"
10105,5414,1754826141,0,0,1987,22,7,Lion,2015-08-29,,2,8,5,,0,,0,232851,"[26, 46, 104, 74, 7]","[21, 5, 1, 9, 11]"
10106,5415,1754725484,130,1,2155,1,0,Phantom Assassin,2015-08-29,,9,9,2,,0,,0,232851,"[71, 75, 62, 31, 42]","[5, 21, 44, 52, 14]"
10107,5416,1754601660,132,1,2544,22,7,Phantom Assassin,2015-08-29,,19,10,8,,0,,0,232851,"[16, 14, 11, 32, 27]","[35, 6, 83, 86, 44]"
10108,5417,1754306792,129,1,2798,22,7,Tusk,2015-08-29,,22,11,10,,0,,0,232851,"[25, 93, 39, 33, 52]","[30, 100, 23, 49, 36]"
10109,5418,1746359699,130,1,3573,1,0,Clockwerk,2015-08-26,,10,13,23,,0,,0,232851,"[15, 14, 30, 21, 19]","[67, 63, 51, 74, 25]"
10110,5419,1743886315,131,1,1290,4,0,Storm Spirit,2015-08-25,,2,7,4,,0,,0,232851,"[104, 40, 75, 63, 59]","[72, 32, 57, 17, 73]"
10111,5420,1741318462,0,0,2139,22,7,Bounty Hunter,2015-08-24,,9,9,6,,0,,0,232851,"[62, 25, 14, 26, 48]","[104, 52, 22, 17, 87]"
10112,5421,1741231405,129,1,1794,22,7,Bounty Hunter,2015-08-24,,8,6,0,,0,,0,232851,"[12, 28, 81, 75, 109]","[1, 62, 112, 14, 7]"
10113,5422,1741117455,130,1,1698,22,7,Bounty Hunter,2015-08-24,,1,4,1,,0,,0,232851,"[50, 81, 16, 49, 48]","[27, 45, 62, 72, 59]"
10114,5423,1738315368,131,1,2860,3,0,Crystal Maiden,2015-08-23,,3,13,20,,0,,0,232851,"[60, 70, 25, 54, 40]","[99, 2, 15, 5, 89]"
10115,5424,1737446959,1,0,2905,12,0,Drow Ranger,2015-08-23,,9,6,16,,0,,0,232851,"[86, 6, 7, 1, 87]","[109, 12, 31, 112, 72]"
10116,5425,1737320049,129,1,2701,1,0,Crystal Maiden,2015-08-23,,6,8,7,,0,,0,232851,"[69, 112, 75, 72, 30]","[67, 5, 21, 96, 111]"
10117,5426,1737175822,0,0,2921,5,0,Razor,2015-08-23,,2,13,14,,0,,0,232851,"[15, 73, 69, 20, 21]","[33, 112, 58, 88, 51]"
10118,5427,1735044994,2,0,2986,22,7,Crystal Maiden,2015-08-22,,4,17,16,,0,,0,232851,"[106, 49, 5, 97, 22]","[86, 67, 57, 74, 105]"
10119,5428,1732375719,1,0,3986,22,7,Tusk,2015-08-21,,14,11,26,,0,,0,232851,"[41, 100, 55, 31, 46]","[21, 57, 84, 44, 23]"
10120,5429,1731954427,2,0,1472,22,7,Ursa,2015-08-21,,0,2,3,,0,,0,232851,"[13, 51, 70, 84, 28]","[9, 86, 74, 1, 29]"
10121,5430,1730221540,131,1,2634,22,7,Clockwerk,2015-08-20,,10,10,19,,0,,0,232851,"[93, 90, 11, 44, 86]","[14, 64, 21, 51, 30]"
10122,5431,1730137109,130,1,2326,4,0,Warlock,2015-08-20,,0,12,14,,0,,0,232851,"[93, 22, 38, 7, 3]","[87, 10, 37, 56, 28]"
10123,5432,1730033786,1,0,2450,22,7,Phantom Assassin,2015-08-20,,5,10,10,,0,,0,232851,"[30, 44, 104, 17, 88]","[14, 56, 42, 111, 36]"
10124,5433,1727389782,128,1,962,3,0,Centaur Warrunner,2015-08-19,12.0,1,1,2,,0,,0,232851,"[7, 4, 72, 20, 27]","[96, 63, 98, 86, 14]"
10125,5434,1727279718,129,1,2422,1,0,Ursa,2015-08-19,,5,8,10,,0,,0,232851,"[44, 88, 5, 14, 21]","[110, 70, 52, 98, 30]"
10126,5435,1719341099,128,1,2202,22,7,Tusk,2015-08-16,,9,13,15,,0,,0,232851,"[49, 20, 11, 52, 75]","[100, 90, 84, 47, 14]"
10127,5436,1719193666,129,1,2814,22,7,Crystal Maiden,2015-08-16,,3,12,13,,0,,0,232851,"[26, 12, 30, 7, 94]","[17, 5, 14, 56, 35]"
10128,5437,1718256124,3,0,2597,1,0,Crystal Maiden,2015-08-16,,3,13,8,,0,,0,232851,"[17, 52, 8, 5, 45]","[34, 94, 63, 47, 105]"
10129,5438,1716774166,4,0,2781,22,7,Phantom Lancer,2015-08-15,,6,6,15,,0,,0,232851,"[62, 25, 20, 17, 12]","[85, 35, 89, 72, 26]"
10130,5439,1715777109,131,1,3877,22,7,Tusk,2015-08-15,,10,11,29,,0,,0,232851,"[41, 5, 53, 59, 43]","[76, 73, 55, 100, 12]"
10131,5440,1715355508,128,1,1527,1,0,Crystal Maiden,2015-08-15,,0,12,6,,0,,0,232851,"[86, 22, 47, 50, 39]","[5, 95, 46, 26, 2]"
10132,5441,1715249633,0,0,2107,3,0,Bristleback,2015-08-15,,5,10,7,,0,,0,232851,"[99, 112, 38, 81, 16]","[75, 69, 5, 21, 8]"
10133,5442,1711033624,3,0,2147,22,7,Crystal Maiden,2015-08-13,,4,10,9,,0,,0,232851,"[11, 93, 56, 5, 77]","[97, 7, 12, 110, 42]"
10134,5443,1707918779,130,1,2176,22,7,Tiny,2015-08-12,,3,3,6,,0,,0,232851,"[62, 21, 12, 30, 59]","[57, 104, 19, 72, 75]"
10135,5444,1707796671,129,1,1965,22,7,Tiny,2015-08-12,,2,3,5,,0,,0,232851,"[12, 30, 26, 36, 46]","[50, 19, 100, 10, 104]"
10136,5445,1707668253,132,1,1987,22,7,Tiny,2015-08-12,,2,4,7,,0,,0,232851,"[62, 36, 51, 47, 8]","[25, 33, 97, 46, 19]"
10137,5446,1705838103,128,1,2095,22,7,Tiny,2015-08-11,,4,5,7,,0,,0,232851,"[21, 54, 59, 51, 57]","[19, 71, 101, 6, 1]"
10138,5447,1705732741,132,1,2628,22,7,Tusk,2015-08-11,,12,14,8,,0,,0,232851,"[36, 72, 26, 88, 17]","[105, 93, 30, 39, 100]"
10139,5448,1705590692,4,0,3058,22,7,Tiny,2015-08-11,,7,12,15,,0,,0,232851,"[91, 39, 25, 88, 19]","[110, 4, 75, 5, 60]"
10140,5449,1702534824,2,0,2631,22,7,Tusk,2015-08-10,,10,9,11,,0,,0,232851,"[4, 3, 100, 72, 17]","[36, 12, 7, 43, 63]"
10141,5450,1699724215,4,0,4078,1,0,Centaur Warrunner,2015-08-09,,6,14,15,,0,,0,232851,"[106, 75, 36, 7, 96]","[20, 69, 51, 17, 18]"
10142,5451,1696965245,128,1,4165,22,7,Earthshaker,2015-08-08,,5,16,20,,0,,0,232851,"[25, 93, 26, 14, 21]","[7, 52, 87, 61, 1]"
10143,5452,1696591181,1,0,3103,22,7,Clockwerk,2015-08-08,,13,12,14,,0,,0,232851,"[26, 51, 54, 52, 9]","[63, 105, 2, 50, 72]"
10144,5453,1694301703,3,0,2885,1,0,Sand King,2015-08-07,,4,5,16,,0,,0,232851,"[52, 18, 112, 16, 51]","[42, 86, 45, 46, 64]"
10145,5454,1694164471,3,0,2858,1,0,Centaur Warrunner,2015-08-07,,5,12,14,,0,,0,232851,"[12, 86, 84, 96, 13]","[91, 51, 14, 41, 40]"
10146,5455,1693707004,3,0,3447,22,7,Phantom Lancer,2015-08-07,,8,9,14,,0,,0,232851,"[30, 21, 22, 12, 62]","[8, 26, 95, 97, 4]"
10147,5456,1689149254,128,1,2494,22,7,Juggernaut,2015-08-05,,5,6,8,,0,,0,232851,"[48, 20, 52, 51, 37]","[8, 74, 14, 62, 4]"
10148,5457,1686439905,2,0,2876,1,0,Clockwerk,2015-08-04,,6,14,15,,0,,0,232851,"[59, 53, 51, 1, 11]","[2, 36, 5, 93, 17]"
10149,5458,1681443936,2,0,3109,1,0,Silencer,2015-08-02,,6,9,19,,0,,0,232851,"[19, 96, 75, 93, 56]","[97, 21, 95, 71, 39]"
10150,5459,1680282815,1,0,2583,1,0,Clockwerk,2015-08-02,,10,7,12,,0,,0,232851,"[12, 51, 39, 86, 5]","[15, 46, 84, 30, 70]"
10151,5460,1679222639,1,0,1939,22,7,Clockwerk,2015-08-01,,7,6,5,,0,,0,232851,"[44, 51, 18, 30, 86]","[110, 48, 4, 33, 72]"
10152,5461,1677708964,0,0,2914,22,7,Clockwerk,2015-08-01,,4,10,17,,0,,0,232851,"[51, 99, 74, 8, 36]","[52, 73, 19, 50, 42]"
10153,5462,1670269219,132,1,1596,22,7,Clockwerk,2015-07-29,,1,3,3,,1,,0,232851,"[46, 37, 9, 102, 95]","[4, 105, 67, 52, 51]"
10154,5463,1670104068,3,0,2061,22,7,Clockwerk,2015-07-29,,5,8,8,,0,,0,232851,"[106, 111, 35, 51, 5]","[75, 44, 87, 10, 21]"
10155,5464,1668015677,1,0,4056,1,0,Clockwerk,2015-07-28,,9,13,19,,0,,0,232851,"[53, 51, 100, 68, 13]","[32, 28, 38, 75, 20]"
10156,5465,1667851804,2,0,2470,3,0,Earthshaker,2015-07-28,12.0,7,8,16,,0,,0,232851,"[96, 72, 7, 20, 100]","[4, 64, 19, 53, 91]"
10157,5466,1665632710,129,1,2438,22,7,Clockwerk,2015-07-27,,0,9,13,,0,,0,232851,"[94, 62, 25, 4, 84]","[19, 51, 90, 73, 12]"
10158,5467,1665360589,2,0,2417,1,0,Clockwerk,2015-07-27,12.0,6,6,4,,0,,0,232851,"[101, 52, 51, 1, 26]","[71, 21, 45, 41, 2]"
10159,5468,1663374831,4,0,2019,22,7,Clockwerk,2015-07-26,,15,10,9,,0,,0,232851,"[6, 19, 112, 9, 51]","[40, 17, 93, 96, 59]"
10160,5469,1663256565,132,1,3067,22,7,Earthshaker,2015-07-26,,3,11,17,,0,,0,232851,"[84, 55, 63, 2, 109]","[72, 33, 41, 51, 7]"
