,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
3084,664,1076491654,129,0,3062,1,0,Clockwerk,2014-12-07,,11,9,12,,0,,1,54936413,"[4, 111, 62, 87, 22]","[12, 51, 26, 7, 105]"
3085,665,1074528699,130,0,1770,3,0,Slardar,2014-12-06,,7,2,9,,0,,1,54936413,"[78, 36, 71, 29, 111]","[99, 37, 28, 106, 50]"
3086,666,1074449014,131,0,2806,1,0,Clockwerk,2014-12-06,,18,2,16,,0,,1,54936413,"[35, 41, 97, 26, 34]","[9, 6, 7, 51, 96]"
3087,667,1069400448,129,0,2342,1,0,Witch Doctor,2014-12-04,,6,4,22,,0,,1,54936413,"[74, 97, 44, 6, 50]","[14, 30, 7, 12, 20]"
3088,668,1067246640,131,0,3472,1,0,Dazzle,2014-12-03,,3,11,13,,0,,1,54936413,"[98, 63, 43, 26, 32]","[14, 109, 5, 50, 67]"
3089,669,1049797197,129,0,2661,1,0,Slardar,2014-11-25,,9,1,12,,0,,1,54936413,"[44, 97, 57, 12, 111]","[67, 28, 23, 16, 40]"
3090,670,1047564623,3,1,2617,1,0,Warlock,2014-11-24,,10,7,17,,0,,1,54936413,"[97, 2, 16, 37, 6]","[17, 86, 15, 53, 63]"
3091,671,1045748952,1,1,2912,3,0,Undying,2014-11-23,,12,3,21,,0,,1,54936413,"[26, 85, 101, 41, 44]","[30, 1, 13, 81, 40]"
3092,672,1044429577,1,1,2094,1,0,Luna,2014-11-23,,8,1,18,,0,,1,54936413,"[16, 48, 36, 111, 72]","[21, 44, 27, 33, 19]"
3093,673,1043392114,129,0,2345,1,0,Clockwerk,2014-11-22,,5,9,15,,0,,1,54936413,"[58, 73, 71, 84, 14]","[56, 51, 5, 23, 93]"
3094,674,1043334208,1,1,2442,1,0,Dazzle,2014-11-22,,1,6,13,,0,,1,54936413,"[39, 50, 101, 44, 28]","[97, 85, 14, 5, 89]"
3095,675,1043265102,129,0,2490,1,0,Bane,2014-11-22,,3,3,18,,0,,1,54936413,"[16, 44, 64, 67, 63]","[15, 3, 82, 96, 36]"
3096,676,1043193589,3,1,2162,1,0,Earthshaker,2014-11-22,,4,2,23,,0,,1,54936413,"[29, 74, 30, 7, 44]","[109, 27, 14, 12, 97]"
3097,677,1043112823,131,0,2239,1,0,Crystal Maiden,2014-11-22,,5,10,9,,0,,1,54936413,"[19, 9, 17, 33, 64]","[13, 54, 8, 5, 48]"
3098,678,1041593578,4,1,1918,4,0,Abaddon,2014-11-22,,2,2,10,,0,,1,54936413,"[75, 41, 32, 3, 102]","[57, 81, 93, 35, 14]"
3099,679,1041520853,130,0,1754,1,0,Magnus,2014-11-22,,4,1,14,,0,,1,54936413,"[96, 44, 6, 90, 17]","[69, 37, 97, 67, 99]"
3100,680,1035911920,4,1,3839,3,0,Lich,2014-11-19,,14,8,24,,0,,1,54936413,"[16, 75, 67, 15, 31]","[14, 44, 3, 48, 64]"
3101,681,1029089816,131,0,3043,1,0,Bane,2014-11-16,,6,5,17,,0,,1,54936413,"[14, 53, 107, 88, 109]","[60, 9, 69, 3, 96]"
3102,682,1019528994,2,1,2994,1,0,Warlock,2014-11-11,,10,3,19,,0,,1,54936413,"[9, 93, 37, 2, 16]","[20, 84, 51, 74, 50]"
3103,683,1019468688,130,0,1777,1,0,Dazzle,2014-11-11,,2,0,13,,0,,1,54936413,"[17, 98, 40, 21, 6]","[67, 101, 50, 73, 15]"
3104,684,1014738156,132,0,1825,3,0,Bane,2014-11-09,,3,0,12,,0,,1,54936413,"[106, 41, 57, 50, 62]","[37, 99, 15, 32, 3]"
3105,685,1011071628,3,1,2581,3,0,Dazzle,2014-11-07,,3,1,18,,0,,1,54936413,"[23, 2, 96, 50, 77]","[49, 19, 101, 16, 29]"
3106,686,1010952154,3,1,3037,5,0,Treant Protector,2014-11-07,,5,3,13,,0,,1,54936413,"[49, 34, 26, 83, 59]","[99, 102, 84, 62, 20]"
3107,687,1008354235,2,1,2708,1,0,Earthshaker,2014-11-06,,7,6,13,,0,,1,54936413,"[2, 29, 7, 74, 56]","[61, 36, 64, 16, 47]"
3108,688,999216993,129,0,1967,1,0,Sven,2014-11-02,,16,2,16,,0,,1,54936413,"[93, 16, 14, 88, 32]","[52, 18, 5, 99, 95]"
3109,689,999096229,1,1,2930,3,0,Magnus,2014-11-02,,8,6,18,,0,,1,54936413,"[67, 97, 95, 68, 39]","[110, 14, 58, 12, 21]"
3110,690,968342106,0,1,2755,1,0,Dazzle,2014-10-18,,1,8,12,,0,,1,54936413,"[50, 60, 109, 107, 44]","[14, 75, 98, 56, 33]"
3111,691,966752838,3,1,2555,1,0,Slardar,2014-10-17,,9,5,11,,0,,1,54936413,"[107, 103, 47, 28, 64]","[9, 35, 88, 25, 83]"
3112,692,953901758,2,1,3201,4,0,Night Stalker,2014-10-11,,2,5,14,,0,,1,54936413,"[23, 2, 60, 36, 69]","[52, 15, 34, 54, 29]"
3113,693,953781844,132,0,2410,1,0,Skywrath Mage,2014-10-11,,3,7,16,,0,,1,54936413,"[83, 57, 53, 48, 49]","[74, 78, 89, 31, 101]"
3114,694,953594681,3,1,1669,1,0,Spirit Breaker,2014-10-11,,7,0,9,,0,,1,54936413,"[43, 1, 37, 71, 53]","[107, 44, 90, 26, 69]"
3115,695,952606186,130,0,2646,4,0,Centaur Warrunner,2014-10-10,,13,3,34,,0,,1,54936413,"[16, 57, 19, 15, 44]","[39, 99, 96, 32, 5]"
3116,696,952518187,2,1,2614,3,0,Storm Spirit,2014-10-10,,10,2,15,,0,,1,54936413,"[29, 1, 17, 87, 37]","[104, 15, 11, 84, 85]"
3117,697,944266852,129,0,2383,3,0,Clockwerk,2014-10-06,,5,6,14,,0,,1,54936413,"[82, 35, 22, 40, 107]","[26, 51, 2, 44, 67]"
3118,698,941487864,3,1,3034,1,0,Dazzle,2014-10-05,,4,4,13,,0,,1,54936413,"[34, 9, 16, 50, 96]","[11, 82, 25, 74, 81]"
3119,699,937470311,128,0,3328,3,0,Bane,2014-10-03,,3,9,13,,0,,1,54936413,"[84, 74, 18, 93, 92]","[3, 75, 21, 89, 19]"
3120,700,933686272,1,1,3077,1,0,Clockwerk,2014-10-01,,15,9,20,,0,,1,54936413,"[7, 51, 63, 9, 21]","[34, 76, 2, 26, 90]"
3121,701,933604474,2,1,2366,4,0,Ogre Magi,2014-10-01,,6,2,17,,0,,1,54936413,"[72, 40, 84, 15, 99]","[70, 25, 9, 22, 80]"
3122,702,925623220,2,1,2152,3,0,Bane,2014-09-27,,6,5,7,,0,,1,54936413,"[53, 96, 3, 43, 73]","[106, 45, 9, 20, 18]"
3123,703,925483079,1,1,2103,1,0,Magnus,2014-09-27,,3,5,10,,0,,1,54936413,"[30, 97, 5, 18, 46]","[74, 56, 4, 20, 3]"
3124,704,922855530,132,0,2745,1,0,Clockwerk,2014-09-26,,7,4,14,,0,,1,54936413,"[106, 33, 98, 97, 35]","[44, 29, 25, 93, 51]"
3125,705,915780666,129,0,2528,1,0,Vengeful Spirit,2014-09-23,,5,5,18,,0,,1,54936413,"[53, 37, 62, 46, 49]","[9, 20, 74, 69, 110]"
3126,706,913617346,129,0,2553,1,0,Death Prophet,2014-09-22,,13,7,22,,0,,1,54936413,"[54, 14, 32, 21, 17]","[67, 43, 79, 16, 23]"
3127,707,913570735,0,1,901,4,0,Warlock,2014-09-22,,2,1,1,,0,,1,54936413,"[37, 9, 69, 39, 71]","[102, 90, 43, 85, 74]"
3128,708,912072797,132,0,2645,1,0,Huskar,2014-09-21,,11,6,5,,0,,1,54936413,"[100, 32, 9, 52, 3]","[5, 57, 61, 41, 59]"
3129,709,909762358,4,1,1961,1,0,Luna,2014-09-20,,6,2,7,,0,,1,54936413,"[35, 98, 21, 31, 48]","[76, 93, 96, 33, 27]"
3130,710,901023851,2,1,2505,5,0,Tidehunter,2014-09-16,,4,6,21,,0,,1,54936413,"[67, 2, 29, 18, 23]","[102, 13, 105, 32, 50]"
3131,711,895961967,130,0,3231,1,0,Queen of Pain,2014-09-14,,12,5,18,,0,,1,54936413,"[84, 110, 4, 97, 34]","[7, 31, 39, 81, 55]"
3132,712,895829760,2,1,2841,1,0,Viper,2014-09-14,,9,4,13,,0,,1,54936413,"[70, 9, 47, 50, 49]","[18, 41, 44, 97, 46]"
3133,713,895722421,2,1,2262,5,0,Ember Spirit,2014-09-14,,0,5,4,,1,,1,54936413,"[27, 92, 106, 1, 59]","[41, 66, 52, 11, 77]"
3134,714,894117370,1,1,1551,3,0,Outworld Devourer,2014-09-13,,7,0,3,,0,,1,54936413,"[61, 76, 101, 1, 37]","[62, 90, 70, 74, 64]"
3135,715,893125186,130,0,1943,1,0,Clockwerk,2014-09-13,,16,3,8,,0,,1,54936413,"[77, 37, 44, 67, 82]","[96, 72, 51, 25, 105]"
3136,716,885956498,3,1,2451,5,0,Magnus,2014-09-09,,1,6,10,,0,,1,54936413,"[85, 78, 35, 97, 95]","[65, 28, 36, 48, 40]"
3137,717,885881488,2,1,2283,1,0,Ogre Magi,2014-09-09,,5,2,13,,0,,1,54936413,"[11, 41, 84, 50, 4]","[88, 73, 105, 14, 69]"
3138,718,881919709,132,0,2292,1,0,Magnus,2014-09-07,,4,5,20,,0,,1,54936413,"[44, 100, 15, 13, 30]","[7, 5, 32, 35, 97]"
3139,719,871018304,2,1,1826,1,0,Riki,2014-09-02,,6,2,10,,0,,1,54936413,"[50, 15, 32, 53, 29]","[16, 83, 7, 106, 86]"
3140,720,866981525,128,0,1929,1,0,Outworld Devourer,2014-08-31,,22,0,7,,0,,1,54936413,"[60, 57, 93, 21, 7]","[76, 41, 101, 68, 102]"
3141,721,866816125,3,1,2186,1,0,Warlock,2014-08-31,,3,2,6,,0,,1,54936413,"[93, 9, 47, 37, 41]","[75, 14, 70, 53, 48]"
3142,722,864819135,0,1,2466,1,0,Enigma,2014-08-30,,4,2,15,,0,,1,54936413,"[33, 41, 45, 65, 88]","[69, 19, 36, 50, 95]"
3143,723,864728614,1,1,2642,4,0,Tiny,2014-08-30,,11,1,12,,0,,1,54936413,"[44, 19, 7, 57, 41]","[98, 4, 21, 53, 9]"
3144,724,864588429,0,1,4358,1,0,Earthshaker,2014-08-30,,3,12,16,,0,,1,54936413,"[7, 41, 34, 21, 45]","[56, 23, 101, 78, 53]"
3145,725,864533904,129,0,1824,1,0,Skywrath Mage,2014-08-30,,8,2,8,,0,,1,54936413,"[17, 62, 9, 3, 67]","[68, 101, 41, 42, 99]"
3146,726,863833420,0,1,2109,1,0,Jakiro,2014-08-29,,2,7,7,,0,,1,54936413,"[64, 14, 109, 70, 34]","[101, 57, 45, 74, 99]"
3147,727,863741272,4,1,3193,1,0,Lich,2014-08-29,,3,5,15,,0,,1,54936413,"[34, 36, 67, 23, 31]","[59, 7, 74, 10, 45]"
3148,728,859989579,4,1,3344,4,0,Dazzle,2014-08-27,,4,6,12,,0,,1,54936413,"[67, 27, 7, 48, 50]","[29, 101, 79, 19, 41]"
3149,729,859832200,1,1,2023,4,0,Magnus,2014-08-27,,5,3,20,,0,,1,54936413,"[4, 97, 47, 21, 9]","[40, 63, 32, 37, 106]"
3150,730,859691067,2,1,1435,1,0,Outworld Devourer,2014-08-27,,7,0,8,,0,,1,54936413,"[47, 27, 76, 7, 63]","[52, 6, 50, 93, 8]"
3151,731,858110160,2,1,2826,3,0,Magnus,2014-08-26,,8,1,27,,0,,1,54936413,"[50, 29, 97, 41, 45]","[35, 81, 25, 101, 43]"
3152,732,856008105,2,1,1090,5,0,Abaddon,2014-08-25,,3,2,6,,0,,1,54936413,"[51, 25, 102, 9, 4]","[75, 19, 81, 86, 12]"
3153,733,855801616,3,1,2201,1,0,Clockwerk,2014-08-25,,9,3,12,,0,,1,54936413,"[35, 29, 41, 51, 30]","[46, 44, 36, 9, 27]"
3154,734,853622923,3,1,3386,1,0,Clockwerk,2014-08-24,,11,8,18,,0,,1,54936413,"[13, 101, 53, 51, 106]","[21, 96, 74, 32, 37]"
3155,735,853531591,132,0,2050,3,0,Tiny,2014-08-24,,10,3,14,,0,,1,54936413,"[49, 50, 102, 62, 27]","[104, 38, 31, 43, 19]"
3156,736,853458860,132,0,2101,4,0,Earthshaker,2014-08-24,,7,5,16,,0,,1,54936413,"[30, 70, 53, 109, 27]","[36, 6, 32, 104, 7]"
3157,737,846669453,0,1,1880,3,0,Sven,2014-08-20,,6,1,6,,0,,1,54936413,"[18, 97, 3, 26, 6]","[23, 69, 21, 68, 72]"
3158,738,846485883,132,0,2253,3,0,Tusk,2014-08-20,,18,1,20,,0,,1,54936413,"[50, 18, 98, 17, 42]","[78, 16, 30, 31, 100]"
3159,739,844876446,3,1,2344,1,0,Clockwerk,2014-08-19,,10,3,13,,0,,1,54936413,"[23, 101, 35, 51, 57]","[21, 13, 5, 27, 6]"
3160,740,837299031,130,0,1938,1,0,Dazzle,2014-08-15,,2,2,7,,0,,1,54936413,"[79, 21, 54, 37, 97]","[74, 53, 50, 7, 99]"
3161,741,833654957,1,1,1912,3,0,Tusk,2014-08-13,,12,3,10,,0,,1,54936413,"[63, 100, 23, 16, 87]","[40, 54, 30, 47, 39]"
3162,742,833517420,132,0,2405,1,0,Clockwerk,2014-08-13,,10,5,15,,0,,1,54936413,"[2, 74, 9, 4, 31]","[75, 7, 49, 5, 51]"
