,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
1042,1042,454351397,128,0,2561,3,0,Dazzle,2014-01-04,,4,4,9,,0,,1,490408,"[72, 78, 7, 48, 45]","[50, 51, 12, 43, 79]"
1043,1043,454190251,0,1,2043,3,0,Kunkka,2014-01-04,,15,3,12,,0,,1,490408,"[23, 7, 12, 94, 64]","[78, 39, 44, 97, 47]"
1044,1044,453552487,131,0,3053,4,0,Queen of Pain,2014-01-04,,3,8,9,,0,,1,490408,"[86, 21, 69, 53, 61]","[73, 31, 104, 39, 51]"
1045,1045,453398531,128,0,2439,5,0,Ursa,2014-01-03,,5,1,5,,0,,1,490408,"[2, 89, 8, 26, 107]","[70, 51, 60, 59, 48]"
1046,1046,453285266,0,1,2860,1,0,Sniper,2014-01-03,,8,9,20,,0,,1,490408,"[35, 97, 27, 63, 71]","[79, 21, 8, 80, 14]"
1047,1047,453241790,128,0,1768,3,0,Lion,2014-01-03,,4,8,17,,0,,1,490408,"[21, 62, 104, 59, 25]","[26, 97, 48, 27, 72]"
1048,1048,435270612,130,0,3410,3,0,Tusk,2013-12-22,,8,5,17,,0,,1,490408,"[98, 15, 53, 29, 3]","[56, 48, 100, 68, 16]"
1049,1049,435217531,3,1,1683,1,0,Lina,2013-12-22,,14,6,17,,0,,1,490408,"[75, 104, 5, 25, 76]","[56, 8, 70, 1, 20]"
1050,1050,432162312,2,1,1537,4,0,Vengeful Spirit,2013-12-20,,1,3,4,,0,,1,490408,"[9, 14, 20, 64, 1]","[44, 56, 60, 74, 63]"
1051,1051,432002643,0,1,2469,3,0,Warlock,2013-12-20,,8,5,12,,0,,1,490408,"[37, 70, 101, 41, 56]","[73, 30, 87, 47, 44]"
1052,1052,429791315,0,1,2430,3,0,Tiny,2013-12-18,,6,9,18,,0,,1,490408,"[19, 9, 86, 40, 99]","[39, 2, 101, 61, 4]"
1053,1053,428438961,3,1,2134,1,0,Queen of Pain,2013-12-17,,5,2,15,,0,,1,490408,"[1, 102, 79, 39, 35]","[72, 99, 6, 87, 18]"
1054,1054,421100440,130,0,2407,1,0,Venomancer,2013-12-13,,14,8,22,,0,,1,490408,"[49, 16, 3, 101, 59]","[14, 93, 40, 37, 99]"
1055,1055,421015333,131,0,2131,3,0,Pudge,2013-12-13,,3,2,3,,0,,1,490408,"[7, 62, 34, 17, 102]","[104, 63, 86, 14, 56]"
1056,1056,410738309,4,1,2621,1,0,Centaur Warrunner,2013-12-05,,5,6,12,,0,,1,490408,"[12, 79, 31, 48, 96]","[11, 106, 29, 26, 17]"
1057,1057,410639403,1,1,1633,4,0,Omniknight,2013-12-05,,3,4,8,,0,,1,490408,"[6, 57, 60, 13, 83]","[20, 62, 88, 5, 29]"
1058,1058,404696590,3,1,1800,4,0,Drow Ranger,2013-11-30,,8,4,11,,0,,1,490408,"[43, 18, 4, 6, 68]","[16, 71, 49, 80, 59]"
1059,1059,404646406,130,0,2243,4,0,Viper,2013-11-30,,11,3,16,,0,,1,490408,"[14, 6, 23, 98, 87]","[81, 102, 47, 19, 72]"
1060,1060,401799588,130,0,2247,3,0,Pudge,2013-11-27,,15,5,6,,0,,1,490408,"[21, 73, 10, 87, 36]","[37, 95, 14, 18, 31]"
1061,1061,400625469,129,0,2424,1,0,Dazzle,2013-11-26,,4,9,17,,0,,1,490408,"[14, 70, 30, 4, 35]","[48, 50, 19, 97, 102]"
1062,1062,400587646,3,1,1706,1,0,Dazzle,2013-11-26,,5,2,11,,0,,1,490408,"[32, 9, 28, 50, 19]","[14, 86, 1, 6, 58]"
1063,1063,390299849,129,0,2391,1,0,Dazzle,2013-11-18,,2,9,12,,0,,1,490408,"[49, 81, 29, 18, 60]","[3, 50, 48, 23, 99]"
1064,1064,388882655,1,1,2041,4,0,Dazzle,2013-11-17,,4,4,14,,0,,1,490408,"[1, 50, 15, 5, 63]","[12, 48, 66, 18, 2]"
1065,1065,388823436,0,1,2239,1,0,Viper,2013-11-17,,9,2,14,,0,,1,490408,"[47, 27, 99, 3, 6]","[42, 76, 26, 70, 80]"
1066,1066,388555477,130,0,3202,4,0,Weaver,2013-11-17,,5,11,17,,0,,1,490408,"[52, 65, 36, 32, 60]","[88, 73, 63, 19, 55]"
1067,1067,388277883,129,0,1752,4,0,Huskar,2013-11-17,,9,5,10,,0,,1,490408,"[1, 34, 45, 48, 19]","[14, 59, 99, 38, 100]"
1068,1068,383579438,0,1,1388,3,0,Kunkka,2013-11-14,,5,0,12,,0,,1,490408,"[23, 47, 37, 59, 30]","[67, 44, 10, 80, 77]"
1069,1069,383474100,2,1,2299,4,0,Slardar,2013-11-14,,13,8,14,,0,,1,490408,"[48, 53, 28, 42, 37]","[103, 23, 22, 4, 71]"
1070,1070,383373537,0,1,1967,4,0,Omniknight,2013-11-14,,8,4,9,,0,,1,490408,"[57, 20, 26, 90, 6]","[2, 31, 48, 69, 25]"
1071,1071,383327283,3,1,1923,4,0,Drow Ranger,2013-11-14,,15,4,8,,0,,1,490408,"[62, 75, 63, 6, 14]","[65, 19, 42, 8, 76]"
1072,1072,381283484,131,0,3032,1,0,Centaur Warrunner,2013-11-12,,10,3,21,,0,,1,490408,"[86, 54, 53, 101, 9]","[30, 59, 31, 96, 49]"
1073,1073,350583206,2,1,913,3,0,Clinkz,2013-10-19,,1,1,1,,0,,1,490408,"[11, 85, 56, 84, 26]","[57, 40, 15, 48, 38]"
1074,1074,348553838,4,1,2153,4,0,Sniper,2013-10-17,,6,2,10,,0,,1,490408,"[26, 29, 16, 47, 35]","[59, 12, 98, 72, 42]"
1075,1075,346426850,1,1,2276,1,0,Kunkka,2013-10-15,,3,6,6,,0,,1,490408,"[88, 23, 5, 100, 77]","[11, 21, 41, 25, 68]"
1076,1076,346386430,0,1,1889,3,0,Lion,2013-10-15,,5,2,3,,0,,1,490408,"[26, 5, 70, 14, 8]","[3, 69, 48, 21, 39]"
1077,1077,345287643,2,1,2609,1,0,Centaur Warrunner,2013-10-14,,5,4,10,,0,,1,490408,"[30, 18, 96, 37, 51]","[11, 21, 29, 98, 35]"
1078,1078,345183484,3,1,2183,1,0,Kunkka,2013-10-14,,5,2,14,,0,,1,490408,"[86, 59, 1, 23, 5]","[55, 30, 44, 76, 16]"
1079,1079,344162026,4,1,1982,4,0,Warlock,2013-10-13,,5,1,14,,0,,1,490408,"[72, 16, 70, 87, 37]","[43, 20, 35, 78, 86]"
1080,1080,344067027,128,0,2529,4,0,Tiny,2013-10-13,,4,3,16,,0,,1,490408,"[1, 53, 23, 37, 82]","[19, 20, 43, 48, 7]"
1081,1081,344024789,128,0,2012,1,0,Jakiro,2013-10-13,,5,3,8,,0,,1,490408,"[29, 14, 6, 88, 22]","[64, 100, 31, 59, 42]"
1082,1082,342171974,0,1,3249,1,0,Kunkka,2013-10-12,,4,4,7,,0,,1,490408,"[23, 59, 26, 3, 62]","[74, 5, 15, 9, 30]"
1083,1083,342065789,130,0,1987,4,0,Dragon Knight,2013-10-12,,8,2,12,,0,,1,490408,"[11, 76, 19, 44, 12]","[55, 53, 49, 16, 6]"
1084,1084,341926741,2,1,1838,1,0,Kunkka,2013-10-12,,4,2,12,,0,,1,490408,"[100, 5, 23, 4, 63]","[53, 80, 46, 62, 3]"
1085,1085,341096776,0,1,3308,4,0,Gyrocopter,2013-10-11,,4,11,23,,0,,1,490408,"[72, 36, 47, 88, 23]","[98, 29, 22, 6, 84]"
1086,1086,339178176,129,0,1870,4,0,Earthshaker,2013-10-09,,0,0,0,,1,,1,490408,"[46, 98, 62, 42, 38]","[9, 7, 59, 35, 100]"
1087,1087,338969108,0,1,1479,3,0,Warlock,2013-10-09,,3,1,4,,0,,1,490408,"[37, 6, 31, 72, 19]","[75, 48, 11, 68, 63]"
1088,1088,336918929,132,0,2509,1,0,Kunkka,2013-10-07,,9,4,18,,0,,1,490408,"[12, 88, 96, 16, 9]","[71, 15, 5, 32, 23]"
1089,1089,335391614,0,1,2906,1,0,Kunkka,2013-10-06,,7,8,18,,0,,1,490408,"[23, 28, 88, 9, 42]","[102, 54, 20, 32, 26]"
1090,1090,334128029,130,0,2110,3,0,Slark,2013-10-05,,14,4,17,,0,,1,490408,"[9, 68, 56, 34, 81]","[40, 67, 93, 86, 59]"
1091,1091,328419407,2,1,2415,1,0,Kunkka,2013-09-30,,8,9,23,,0,,1,490408,"[44, 35, 23, 31, 3]","[59, 83, 98, 42, 75]"
1092,1092,325358223,131,0,2187,1,0,Kunkka,2013-09-28,,4,1,11,,0,,1,490408,"[53, 76, 8, 2, 28]","[48, 101, 62, 23, 44]"
1093,1093,320387025,131,0,2027,4,0,Earthshaker,2013-09-23,,2,13,11,,1,,1,490408,"[93, 103, 29, 63, 1]","[91, 31, 35, 7, 62]"
1094,1094,319299014,3,1,2706,4,0,Lion,2013-09-22,,6,7,11,,0,,1,490408,"[12, 57, 4, 26, 58]","[32, 68, 30, 48, 76]"
1095,1095,319134913,0,1,2537,4,0,Slardar,2013-09-22,,3,7,9,,0,,1,490408,"[28, 81, 26, 9, 19]","[49, 84, 7, 103, 11]"
1096,1096,319029165,128,0,1857,4,0,Jakiro,2013-09-22,,6,2,18,,0,,1,490408,"[38, 62, 23, 59, 80]","[64, 16, 6, 67, 48]"
1097,1097,318963798,3,1,2664,1,0,Kunkka,2013-09-22,,8,4,9,,0,,1,490408,"[39, 78, 37, 23, 6]","[14, 86, 73, 35, 93]"
1098,1098,315689293,130,0,3187,3,0,Treant Protector,2013-09-19,,0,6,10,,0,,1,490408,"[51, 87, 15, 33, 28]","[37, 73, 83, 72, 17]"
1099,1099,315622533,131,0,2180,4,0,Doom,2013-09-19,,6,1,8,,0,,1,490408,"[54, 64, 56, 88, 40]","[23, 93, 35, 69, 38]"
1100,1100,314381330,2,1,1817,4,0,Tiny,2013-09-18,,6,4,13,,0,,1,490408,"[10, 81, 19, 5, 6]","[1, 98, 47, 50, 54]"
1101,1101,312349829,130,0,2422,1,0,Centaur Warrunner,2013-09-16,,3,1,12,,0,,1,490408,"[9, 29, 77, 14, 53]","[8, 5, 96, 33, 22]"
1102,1102,306516385,2,1,2451,1,0,Clinkz,2013-09-11,,6,7,13,,0,,1,490408,"[70, 88, 56, 59, 31]","[36, 4, 6, 46, 8]"
1103,1103,304713539,4,1,3303,5,0,Brewmaster,2013-09-09,,9,7,14,,0,,1,490408,"[28, 19, 68, 37, 78]","[59, 58, 4, 90, 84]"
1104,1104,300775526,2,1,2911,4,0,Sniper,2013-09-06,,10,6,12,,0,,1,490408,"[19, 77, 35, 87, 16]","[88, 86, 1, 62, 97]"
1105,1105,300749978,2,1,2165,5,0,Timbersaw,2013-09-06,,6,4,13,,0,,1,490408,"[52, 78, 98, 81, 50]","[11, 60, 54, 38, 99]"
1106,1106,299445332,4,1,2626,1,0,Kunkka,2013-09-05,,7,4,17,,0,,1,490408,"[71, 33, 41, 31, 23]","[63, 40, 55, 79, 67]"
1107,1107,298413592,132,0,3388,3,0,Warlock,2013-09-04,,13,5,23,,0,,1,490408,"[58, 36, 49, 39, 102]","[5, 62, 63, 29, 37]"
1108,1108,294917208,1,1,2089,1,0,Centaur Warrunner,2013-09-01,,1,2,9,,0,,1,490408,"[59, 96, 37, 72, 53]","[14, 66, 54, 8, 73]"
1109,1109,293755952,129,0,2033,3,0,Dark Seer,2013-08-31,,0,0,0,,2,,1,490408,"[2, 51, 34, 20, 18]","[8, 55, 37, 76, 49]"
1110,1110,292545505,4,1,2131,4,0,Kunkka,2013-08-30,,10,4,21,,0,,1,490408,"[63, 12, 5, 85, 23]","[15, 38, 100, 77, 30]"
1111,1111,292483335,132,0,2428,1,0,Lion,2013-08-30,,7,8,7,,0,,1,490408,"[83, 74, 12, 73, 66]","[63, 76, 102, 18, 26]"
1112,1112,290387152,128,0,2147,1,0,Sven,2013-08-28,,7,2,8,,0,,1,490408,"[20, 44, 23, 84, 9]","[18, 76, 52, 83, 47]"
1113,1113,290285811,3,1,2210,1,0,Centaur Warrunner,2013-08-28,,2,7,18,,0,,1,490408,"[17, 61, 53, 96, 37]","[99, 71, 40, 20, 39]"
1114,1114,287961211,128,0,1937,3,0,Jakiro,2013-08-26,,4,1,12,,0,,1,490408,"[88, 56, 11, 3, 60]","[64, 6, 59, 35, 32]"
1115,1115,284709700,132,0,1766,1,0,Lion,2013-08-23,,5,6,7,,0,,1,490408,"[67, 86, 53, 74, 59]","[54, 76, 31, 37, 26]"
1116,1116,284680374,132,0,1807,1,0,Centaur Warrunner,2013-08-23,,8,3,13,,0,,1,490408,"[44, 30, 71, 19, 50]","[59, 18, 31, 37, 96]"
1117,1117,284598761,132,0,2056,1,0,Centaur Warrunner,2013-08-23,,6,4,9,,0,,1,490408,"[46, 31, 54, 67, 58]","[59, 100, 6, 37, 96]"
1118,1118,282496996,2,1,2746,1,0,Centaur Warrunner,2013-08-21,,11,4,16,,0,,1,490408,"[57, 35, 96, 22, 59]","[51, 21, 85, 27, 80]"
1119,1119,282454085,132,0,1878,1,0,Faceless Void,2013-08-21,,2,7,10,,0,,1,490408,"[88, 14, 2, 44, 50]","[31, 6, 59, 19, 41]"
1120,1120,282379286,131,0,2457,4,0,Treant Protector,2013-08-21,,1,2,15,,0,,1,490408,"[18, 2, 35, 62, 11]","[1, 67, 65, 83, 70]"
1121,1121,280307283,128,0,2534,4,0,Windranger,2013-08-19,,2,9,12,,0,,1,490408,"[85, 18, 73, 76, 46]","[21, 29, 27, 63, 22]"
1122,1122,280251385,128,0,2382,1,0,Jakiro,2013-08-19,,4,6,15,,0,,1,490408,"[76, 83, 73, 22, 91]","[64, 54, 14, 48, 53]"
1123,1123,273135243,2,1,2420,3,0,Luna,2013-08-13,,3,6,13,,0,,1,490408,"[76, 66, 48, 37, 18]","[53, 74, 97, 98, 89]"
1124,1124,262988485,0,1,2116,1,0,Centaur Warrunner,2013-08-04,,2,2,11,,0,,1,490408,"[96, 76, 47, 92, 53]","[14, 56, 69, 55, 83]"
1125,1125,262937940,131,0,2588,3,0,Sniper,2013-08-04,,8,10,8,,0,,1,490408,"[98, 17, 62, 3, 46]","[63, 27, 96, 35, 87]"
1126,1126,260340361,130,0,3591,1,0,Jakiro,2013-08-01,,6,8,29,,0,,1,490408,"[34, 89, 90, 36, 102]","[9, 14, 64, 59, 72]"
1127,1127,259294959,130,0,3088,1,0,Kunkka,2013-07-31,,2,7,11,,0,,1,490408,"[39, 1, 53, 7, 64]","[8, 90, 23, 59, 71]"
1128,1128,258246527,3,1,1744,1,0,Centaur Warrunner,2013-07-30,,2,4,7,,0,,1,490408,"[88, 8, 59, 96, 86]","[41, 68, 45, 29, 10]"
1129,1129,235621651,3,1,2512,1,0,Centaur Warrunner,2013-07-05,,5,11,22,,0,,1,490408,"[55, 76, 54, 96, 17]","[30, 36, 67, 81, 59]"
1130,1130,235543185,131,0,2686,1,0,Sniper,2013-07-05,,12,13,18,,0,,1,490408,"[8, 40, 32, 16, 96]","[44, 22, 26, 35, 73]"
1131,1131,233413145,128,0,2164,1,0,Lina,2013-07-02,,5,5,8,,0,,1,490408,"[11, 14, 10, 34, 26]","[25, 54, 76, 63, 57]"
1132,1132,233369183,1,1,2473,1,0,Centaur Warrunner,2013-07-02,,2,5,14,,0,,1,490408,"[28, 96, 71, 62, 14]","[8, 40, 44, 13, 32]"
1133,1133,233327556,131,0,2874,1,0,Enchantress,2013-07-02,,2,7,6,,0,,1,490408,"[45, 73, 53, 94, 86]","[71, 35, 100, 58, 88]"
1134,1134,229576270,128,0,3224,1,0,Luna,2013-06-27,,5,11,18,,0,,1,490408,"[46, 13, 96, 30, 14]","[48, 35, 17, 58, 29]"
1135,1135,228739295,1,1,1603,4,0,Lion,2013-06-26,,7,2,9,,0,,1,490408,"[47, 26, 29, 27, 88]","[93, 52, 25, 16, 49]"
1136,1136,227990958,2,1,3315,4,0,Ursa,2013-06-25,,4,9,11,,0,,1,490408,"[60, 12, 70, 5, 9]","[40, 43, 48, 6, 49]"
1137,1137,227121156,131,0,2602,1,0,Centaur Warrunner,2013-06-24,,7,3,23,,0,,1,490408,"[59, 30, 91, 40, 28]","[32, 31, 23, 96, 67]"
1138,1138,223851331,3,1,2826,1,0,Centaur Warrunner,2013-06-20,,14,8,21,,0,,1,490408,"[101, 32, 22, 96, 6]","[5, 71, 12, 83, 35]"
1139,1139,223752466,2,1,2442,1,0,Sniper,2013-06-20,,8,11,18,,0,,1,490408,"[47, 83, 35, 22, 44]","[26, 3, 71, 46, 60]"
1140,1140,223700430,132,0,2184,1,0,Centaur Warrunner,2013-06-20,,3,3,7,,0,,1,490408,"[48, 35, 78, 18, 56]","[40, 14, 101, 4, 96]"
1141,1141,223645957,3,1,3195,1,0,Centaur Warrunner,2013-06-20,,8,8,23,,0,,1,490408,"[37, 1, 30, 96, 83]","[97, 64, 49, 17, 54]"
1142,1142,222622261,4,1,3016,1,0,Centaur Warrunner,2013-06-18,,9,5,18,,0,,1,490408,"[67, 28, 44, 37, 96]","[55, 29, 86, 63, 54]"
1143,1143,221885012,3,1,2464,1,0,Luna,2013-06-17,,2,9,12,,0,,1,490408,"[54, 31, 28, 48, 38]","[101, 10, 20, 73, 32]"
1144,1144,220875649,129,0,2977,4,0,Luna,2013-06-16,,14,13,20,,0,,1,490408,"[60, 61, 96, 20, 37]","[27, 48, 7, 63, 42]"
1145,1145,220753190,128,0,1777,4,0,Drow Ranger,2013-06-16,,10,2,16,,0,,1,490408,"[74, 8, 96, 14, 26]","[6, 79, 27, 75, 15]"
1146,1146,220705041,0,1,2786,4,0,Warlock,2013-06-16,,8,9,23,,0,,1,490408,"[37, 12, 55, 32, 22]","[68, 95, 81, 49, 61]"
1147,1147,220661920,132,0,2370,4,0,Doom,2013-06-16,,6,6,6,,0,,1,490408,"[29, 10, 8, 26, 32]","[6, 14, 19, 64, 69]"
1148,1148,219941638,1,1,2703,4,0,Windranger,2013-06-15,,14,6,19,,0,,1,490408,"[91, 21, 48, 32, 93]","[27, 5, 40, 43, 39]"
1149,1149,218591191,1,1,2512,4,0,Crystal Maiden,2013-06-13,,3,3,24,,0,,1,490408,"[59, 5, 101, 56, 54]","[22, 37, 34, 63, 7]"
1150,1150,217220415,129,0,1800,4,0,Luna,2013-06-11,,3,3,7,,0,,1,490408,"[11, 47, 59, 42, 98]","[8, 48, 12, 63, 35]"
1151,1151,217079795,4,1,1738,4,0,Drow Ranger,2013-06-11,,14,6,10,,0,,1,490408,"[71, 69, 85, 88, 6]","[4, 84, 62, 75, 44]"
1152,1152,217025611,132,0,3310,4,0,Sniper,2013-06-11,,18,9,21,,0,,1,490408,"[46, 72, 69, 15, 8]","[101, 100, 53, 73, 35]"
1153,1153,216969766,131,0,2882,1,0,Alchemist,2013-06-11,,6,9,16,,0,,1,490408,"[86, 71, 47, 31, 21]","[4, 27, 6, 73, 35]"
1154,1154,213212857,131,0,2747,4,0,Sniper,2013-06-06,,4,6,17,,0,,1,490408,"[88, 38, 67, 87, 85]","[27, 37, 95, 35, 49]"
1155,1155,212241338,3,1,3096,4,0,Lina,2013-06-05,,9,13,8,,0,,1,490408,"[42, 16, 15, 25, 70]","[2, 84, 85, 17, 88]"
1156,1156,210686433,4,1,3533,1,0,Chaos Knight,2013-06-03,,7,11,20,,0,,1,490408,"[2, 50, 74, 32, 81]","[14, 40, 8, 13, 4]"
1157,1157,209935333,131,0,2166,4,0,Chaos Knight,2013-06-02,,6,5,15,,0,,1,490408,"[22, 100, 39, 46, 28]","[9, 18, 32, 81, 57]"
1158,1158,209851247,4,1,1986,4,0,Lion,2013-06-02,,7,1,13,,0,,1,490408,"[48, 92, 6, 64, 26]","[8, 13, 46, 76, 100]"
1159,1159,208785837,4,1,2849,4,0,Doom,2013-06-01,,5,9,22,,0,,1,490408,"[18, 8, 59, 5, 69]","[88, 6, 28, 63, 54]"
1160,1160,208699825,128,0,2552,1,0,Pudge,2013-06-01,,8,4,21,,0,,1,490408,"[54, 40, 39, 26, 62]","[14, 4, 35, 32, 88]"
1161,1161,208080659,130,0,1640,1,0,Lion,2013-05-31,,4,2,5,,0,,1,490408,"[8, 49, 47, 54, 59]","[95, 31, 26, 33, 32]"
1162,1162,208045803,0,1,2049,1,0,Lion,2013-05-31,,4,5,6,,0,,1,490408,"[26, 88, 4, 47, 28]","[42, 6, 62, 93, 25]"
1163,1163,205824233,128,0,2357,4,0,Luna,2013-05-28,,10,4,15,,0,,1,490408,"[40, 34, 5, 86, 93]","[48, 64, 6, 9, 76]"
