,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
8033,3342,4579960369,3,0,2220,22,0,Earthshaker,2019-03-27,,8,6,9,1.0,0,,0,232851,"[14, 59, 40, 7, 106]","[9, 54, 26, 2, 121]"
8034,3343,4577814578,131,1,5034,22,0,Pangolier,2019-03-26,,13,11,26,,0,,0,232851,"[9, 58, 35, 129, 31]","[40, 84, 1, 120, 94]"
8035,3344,4567544669,3,0,3146,22,0,Sven,2019-03-23,,6,13,17,,0,,0,232851,"[15, 30, 94, 18, 21]","[51, 86, 40, 41, 35]"
8036,3345,4567486224,131,1,2239,4,0,Pudge,2019-03-23,,2,10,13,1.0,0,,0,232851,"[81, 9, 53, 35, 10]","[6, 75, 59, 14, 3]"
8037,3346,4567308659,131,1,2619,4,0,Ember Spirit,2019-03-23,,14,7,10,,0,,0,232851,"[6, 85, 13, 101, 4]","[86, 47, 9, 106, 120]"
8038,3347,4567174425,3,0,3248,4,0,Brewmaster,2019-03-23,,13,9,22,1.0,0,,0,232851,"[32, 3, 71, 78, 35]","[96, 48, 25, 20, 114]"
8039,3348,4567080222,3,0,2007,3,0,Sven,2019-03-23,,3,9,16,1.0,0,,0,232851,"[36, 7, 81, 18, 21]","[40, 129, 94, 62, 68]"
8040,3349,4567003927,131,1,1052,2,9,Phantom Assassin,2019-03-23,,0,5,2,2.0,0,,0,232851,"[1, 13, 71, 55, 50]","[2, 97, 20, 44, 5]"
8041,3350,4566345743,4,0,2053,4,0,Tiny,2019-03-23,,4,11,7,1.0,0,,0,232851,"[9, 59, 97, 120, 19]","[16, 30, 102, 23, 83]"
8042,3351,4566155239,132,1,2043,5,0,Keeper of the Light,2019-03-23,,3,6,17,1.0,0,,0,232851,"[4, 26, 98, 18, 96]","[79, 37, 111, 61, 90]"
8043,3352,4564773124,129,1,2471,22,0,Mars,2019-03-23,,12,10,20,1.0,0,,0,232851,"[120, 31, 27, 44, 47]","[5, 129, 20, 70, 15]"
8044,3353,4563415775,1,0,4410,4,0,Chaos Knight,2019-03-22,,6,15,22,,0,,0,232851,"[9, 81, 19, 73, 32]","[48, 90, 49, 56, 46]"
8045,3354,4511673291,0,0,1577,22,0,Earthshaker,2019-03-09,,3,7,8,1.0,0,,0,232851,"[7, 14, 101, 129, 26]","[43, 53, 68, 114, 39]"
8046,3355,4507075869,3,0,2373,22,0,Pudge,2019-03-08,,4,10,12,1.0,0,,0,232851,"[34, 114, 91, 14, 67]","[42, 21, 11, 7, 102]"
8047,3356,4503459511,3,0,2229,22,0,Pangolier,2019-03-07,,8,8,10,1.0,0,,0,232851,"[86, 95, 72, 120, 26]","[129, 29, 74, 104, 28]"
8048,3357,4500605024,4,0,2014,22,0,Faceless Void,2019-03-06,,3,8,3,1.0,0,,0,232851,"[121, 22, 44, 50, 41]","[58, 4, 119, 31, 32]"
8049,3358,4500523288,132,1,1693,22,0,Mars,2019-03-06,,4,5,5,1.0,0,,0,232851,"[35, 73, 70, 40, 26]","[18, 114, 30, 107, 129]"
8050,3359,4499940954,130,1,1834,22,7,Riki,2019-03-06,,7,7,1,1.0,0,,0,232851,"[8, 5, 112, 120, 74]","[29, 35, 32, 94, 27, None, None, None, None, None]"
8051,3360,4496425283,130,1,2579,22,0,Crystal Maiden,2019-03-05,,4,6,15,1.0,0,,0,232851,"[8, 58, 99, 11, 68]","[6, 121, 5, 63, 56]"
8052,3361,4492113651,0,0,1900,22,7,Earthshaker,2019-03-04,,8,7,7,,0,,0,232851,"[7, 86, 5, 25, 44]","[10, 53, 34, 120, 32]"
8053,3362,4483006193,4,0,2718,4,0,Doom,2019-03-02,,6,6,7,1.0,0,,0,232851,"[76, 97, 1, 120, 69]","[121, 99, 63, 47, 8]"
8054,3363,4481649434,4,0,3217,2,0,Sven,2019-03-02,21.0,3,9,18,1.0,0,,0,232851,"[49, 56, 63, 100, 18]","[31, 3, 54, 74, 108]"
8055,3364,4480390285,131,1,2653,22,0,Chen,2019-03-02,,2,14,10,1.0,1,,0,232851,"[14, 53, 8, 63, 17]","[110, 75, 114, 66, 120]"
8056,3365,4480199716,130,1,2002,22,7,Beastmaster,2019-03-02,,0,7,4,1.0,0,,0,232851,"[99, 33, 44, 23, 87]","[8, 35, 38, 27, 26]"
8057,3366,4478469861,0,0,2458,22,0,Slark,2019-03-01,21.0,18,10,7,1.0,0,5.0,0,232851,"[93, 9, 20, 76, 103]","[14, 12, 30, 47, 110]"
8058,3367,4473273170,3,0,1520,22,0,Pangolier,2019-02-28,,8,8,5,,0,,0,232851,"[73, 5, 31, 120, 17]","[47, 30, 6, 23, 2]"
8059,3368,4470295125,3,0,2780,22,0,Bristleback,2019-02-27,,10,7,24,1.0,0,,0,232851,"[121, 71, 20, 99, 95]","[54, 75, 42, 92, 93]"
8060,3369,4470145897,132,1,1950,22,0,Spectre,2019-02-27,,2,2,6,1.0,1,,0,232851,"[36, 1, 26, 14, 58]","[52, 86, 9, 84, 67]"
8061,3370,4469612201,130,1,2085,22,7,Earthshaker,2019-02-27,,2,5,8,1.0,0,,0,232851,"[1, 101, 105, 20, 70]","[8, 62, 7, 76, 68]"
8062,3371,4466570761,128,1,2052,22,7,Earthshaker,2019-02-26,,4,4,14,1.0,0,,0,232851,"[53, 105, 41, 26, 74]","[7, 111, 27, 6, 61]"
8063,3372,4461476751,2,0,3052,22,7,Earthshaker,2019-02-25,,13,8,17,,0,,0,232851,"[97, 63, 7, 77, 44]","[114, 8, 11, 32, 36]"
8064,3373,4461261060,132,1,1807,22,7,Earthshaker,2019-02-25,21.0,4,5,4,1.0,0,,0,232851,"[1, 23, 27, 104, 26]","[119, 5, 74, 8, 7]"
8065,3374,4457287330,3,0,2666,22,7,Nature's Prophet,2019-02-24,,4,14,4,,0,,0,232851,"[35, 23, 30, 53, 120]","[11, 14, 64, 9, 41]"
8066,3375,4453948803,0,0,2066,22,7,Earthshaker,2019-02-23,,6,10,9,,0,,0,232851,"[7, 85, 86, 54, 50]","[2, 26, 84, 11, 70]"
8067,3376,4453810274,0,0,2029,22,7,Earthshaker,2019-02-23,,5,8,19,,0,,0,232851,"[7, 55, 86, 1, 25]","[31, 99, 74, 93, 91]"
8068,3377,4449722432,130,1,1960,22,0,Crystal Maiden,2019-02-22,21.0,2,14,9,,0,4.0,0,232851,"[74, 33, 41, 64, 30]","[70, 120, 5, 35, 14]"
8069,3378,4449241644,130,1,1769,22,7,Earthshaker,2019-02-22,,1,6,7,,0,,0,232851,"[93, 83, 26, 14, 74]","[48, 102, 7, 114, 86]"
8070,3379,4446816357,2,0,2566,22,7,Earthshaker,2019-02-21,,5,12,18,,0,,0,232851,"[81, 28, 7, 60, 58]","[114, 42, 29, 71, 62]"
8071,3380,4432612320,0,0,2971,22,0,Earthshaker,2019-02-17,,3,11,13,2.0,1,,0,232851,"[7, 121, 12, 74, 16]","[26, 114, 94, 53, 8]"
8072,3381,4419287636,4,0,2946,22,7,Earthshaker,2019-02-13,,8,5,23,,1,,0,232851,"[14, 26, 44, 43, 7]","[84, 35, 30, 50, 99]"
8073,3382,4403044056,131,1,1589,22,0,Earthshaker,2019-02-08,,2,3,10,1.0,0,,0,232851,"[75, 47, 105, 36, 8]","[39, 14, 1, 7, 79]"
8074,3383,4396462872,4,0,4114,22,0,Crystal Maiden,2019-02-06,21.0,11,12,41,,0,1.0,0,232851,"[26, 106, 98, 50, 5]","[104, 74, 7, 84, 54]"
8075,3384,4396243928,129,1,3826,4,0,Witch Doctor,2019-02-06,,12,17,21,,0,,0,232851,"[26, 18, 16, 60, 67]","[120, 30, 109, 36, 62]"
8076,3385,4390258604,0,0,2740,3,0,Earthshaker,2019-02-04,21.0,5,5,13,,0,1.0,0,232851,"[7, 22, 69, 26, 54]","[53, 70, 10, 93, 9]"
8077,3386,4387952700,4,0,2946,22,0,Earthshaker,2019-02-03,,6,9,20,,0,,0,232851,"[8, 86, 9, 93, 7]","[111, 35, 62, 14, 4]"
8078,3387,4387790739,131,1,2656,22,0,Earthshaker,2019-02-03,,2,11,9,1.0,0,,0,232851,"[73, 86, 32, 79, 104]","[84, 99, 106, 7, 4]"
8079,3388,4384338388,132,1,2595,4,0,Tiny,2019-02-02,,3,17,11,1.0,0,,0,232851,"[81, 102, 9, 100, 37]","[39, 16, 58, 44, 19]"
8080,3389,4381597250,130,1,2935,22,0,Phantom Assassin,2019-02-01,21.0,7,7,13,1.0,0,5.0,0,232851,"[48, 39, 12, 91, 30]","[59, 98, 44, 58, 47]"
8081,3390,4381457826,130,1,3154,22,0,Sven,2019-02-01,21.0,16,11,15,,0,,0,232851,"[14, 39, 62, 67, 37]","[59, 4, 18, 5, 86]"
8082,3391,4378080605,3,0,1842,4,0,Ancient Apparition,2019-01-31,,2,10,6,1.0,0,,0,232851,"[27, 43, 8, 68, 54]","[12, 84, 4, 26, 94]"
8083,3392,4373099612,0,0,2866,22,0,Sven,2019-01-29,,14,7,16,,1,,0,232851,"[18, 15, 86, 109, 31]","[68, 84, 29, 59, 93]"
8084,3393,4372672760,129,1,2539,22,0,Sven,2019-01-29,,2,6,1,,0,,0,232851,"[41, 86, 105, 76, 113]","[6, 18, 47, 69, 53]"
8085,3394,4358691575,128,1,2228,22,7,Magnus,2019-01-24,,1,6,15,1.0,0,,0,232851,"[35, 28, 3, 14, 44]","[97, 4, 58, 36, 86]"
8086,3395,4358188420,132,1,1970,22,0,Sven,2019-01-24,,3,13,6,1.0,0,,0,232851,"[8, 74, 98, 5, 23]","[6, 95, 55, 14, 18]"
8087,3396,4345757093,128,1,2462,22,0,Centaur Warrunner,2019-01-19,,7,11,14,,0,,0,232851,"[8, 26, 101, 54, 1]","[96, 110, 93, 31, 21]"
8088,3397,4343190303,2,0,1986,22,7,Earthshaker,2019-01-18,21.0,6,7,6,1.0,0,,0,232851,"[52, 92, 7, 89, 37]","[34, 29, 10, 50, 71]"
8089,3398,4342905504,4,0,1917,22,0,Sven,2019-01-18,21.0,3,2,8,1.0,1,,0,232851,"[26, 54, 11, 71, 18]","[6, 101, 14, 121, 94]"
8090,3399,4340984834,4,0,1964,3,0,Sven,2019-01-17,,2,6,6,2.0,0,,0,232851,"[27, 8, 65, 13, 18]","[64, 9, 74, 67, 21]"
8091,3400,4337496882,2,0,2027,22,7,Earthshaker,2019-01-16,,6,3,14,1.0,0,,0,232851,"[9, 36, 7, 114, 10]","[26, 68, 99, 70, 31]"
8092,3401,4333518590,0,0,1700,22,7,Axe,2019-01-14,,3,7,8,1.0,0,,0,232851,"[2, 56, 58, 6, 53]","[96, 44, 26, 84, 34]"
8093,3402,4332070811,132,1,1883,3,0,Sven,2019-01-13,,0,6,9,2.0,1,,0,232851,"[44, 99, 63, 64, 14]","[20, 26, 74, 93, 18]"
8094,3403,4328046222,132,1,1461,4,0,Warlock,2019-01-11,,1,4,4,1.0,0,,0,232851,"[8, 92, 50, 59, 32]","[105, 114, 22, 94, 37]"
8095,3404,4326114450,4,0,2849,22,0,Techies,2019-01-10,,6,13,7,1.0,0,,0,232851,"[121, 8, 15, 14, 105]","[56, 16, 120, 28, 44]"
8096,3405,4325961931,129,1,3121,22,0,Sven,2019-01-10,,15,6,18,,0,,0,232851,"[14, 17, 95, 21, 41]","[5, 18, 10, 86, 64]"
8097,3406,4325739752,1,0,564,22,0,Sven,2019-01-10,,1,0,0,1.0,1,,0,232851,0.0,0.0
8098,3407,4325129074,131,1,2582,22,7,Nature's Prophet,2019-01-10,,4,10,8,1.0,0,,0,232851,"[21, 50, 6, 33, 44]","[5, 100, 35, 53, 36]"
8099,3408,4324138180,131,1,1612,22,7,Sven,2019-01-09,,1,4,1,1.0,0,,0,232851,"[50, 95, 97, 4, 84]","[23, 94, 2, 18, 111]"
8100,3409,4324086864,128,1,2181,22,7,Magnus,2019-01-09,,1,4,7,1.0,0,,0,232851,"[76, 70, 120, 6, 68]","[97, 52, 94, 30, 44]"
8101,3410,4323594264,128,1,3110,22,7,Earthshaker,2019-01-09,,12,4,23,,0,,0,232851,"[47, 112, 71, 93, 86]","[7, 36, 42, 23, 5]"
8102,3411,4322465155,128,1,3211,4,0,Legion Commander,2019-01-08,21.0,2,11,8,1.0,0,,0,232851,"[17, 96, 32, 106, 5]","[104, 39, 51, 59, 30]"
8103,3412,4319404751,128,1,2278,22,0,Nature's Prophet,2019-01-07,,0,9,5,1.0,0,,0,232851,"[105, 14, 35, 68, 12]","[53, 17, 41, 84, 83]"
8104,3413,4316046839,4,0,1849,22,7,Wraith King,2019-01-05,21.0,4,5,10,1.0,0,5.0,0,232851,"[58, 86, 44, 27, 42]","[71, 18, 108, 84, 61]"
8105,3414,4313681537,128,1,2040,22,7,Pudge,2019-01-04,,7,11,18,1.0,0,,0,232851,"[106, 114, 54, 27, 99]","[14, 105, 58, 84, 95]"
8106,3415,4313145859,131,1,3119,22,7,Pudge,2019-01-04,,8,11,19,,0,,0,232851,"[47, 7, 21, 73, 8]","[87, 35, 93, 14, 12]"
8107,3416,4311115517,2,0,2455,22,7,Pudge,2019-01-03,,9,12,7,1.0,0,,0,232851,"[74, 68, 14, 105, 47]","[85, 59, 32, 1, 21]"
8108,3417,4302034100,0,0,2149,22,7,Phantom Assassin,2018-12-29,,0,6,7,1.0,0,,0,232851,"[44, 28, 31, 111, 58]","[50, 70, 56, 4, 18]"
8109,3418,4301620600,1,0,1649,2,9,Earthshaker,2018-12-29,21.0,0,4,6,2.0,0,,0,232851,"[92, 7, 110, 84, 12]","[106, 31, 69, 121, 93]"
8110,3419,4301386587,0,0,2398,22,7,Enigma,2018-12-29,,1,5,16,,0,,0,232851,"[33, 64, 1, 55, 74]","[25, 94, 84, 7, 75]"
8111,3420,4300901591,0,0,1933,22,7,Beastmaster,2018-12-29,21.0,0,10,4,1.0,0,5.0,0,232851,"[38, 64, 74, 77, 108]","[41, 14, 97, 50, 34]"
8112,3421,4300780866,0,0,2627,22,0,Nature's Prophet,2018-12-29,21.0,7,5,6,1.0,0,5.0,0,232851,"[53, 20, 11, 70, 30]","[114, 97, 110, 27, 76]"
8113,3422,4300707781,128,1,2000,22,0,Tusk,2018-12-29,,3,8,12,1.0,0,,0,232851,"[14, 41, 10, 9, 74]","[100, 20, 85, 12, 17]"
8114,3423,4299842374,3,0,2611,22,7,Magnus,2018-12-28,21.0,5,10,10,1.0,0,5.0,0,232851,"[92, 84, 62, 97, 8]","[51, 75, 50, 7, 12]"
8115,3424,4299756803,131,1,3615,22,7,Clockwerk,2018-12-28,21.0,11,7,20,,0,,0,232851,"[50, 44, 2, 86, 39]","[1, 84, 40, 51, 74]"
8116,3425,4299499166,0,0,2521,22,0,Magnus,2018-12-28,21.0,4,6,11,1.0,0,5.0,0,232851,"[97, 16, 44, 101, 20]","[71, 103, 45, 1, 37]"
8117,3426,4297585762,0,0,2166,22,7,Magnus,2018-12-27,,2,9,9,1.0,0,,0,232851,"[97, 86, 8, 84, 58]","[26, 39, 119, 72, 27]"
8118,3427,4297488369,2,0,2570,22,7,Witch Doctor,2018-12-27,21.0,12,14,12,,0,,0,232851,"[14, 25, 30, 58, 67]","[120, 121, 44, 74, 31]"
8119,3428,4297172086,129,1,2269,22,7,Drow Ranger,2018-12-27,,6,5,15,1.0,0,,0,232851,"[36, 18, 50, 74, 14]","[86, 6, 58, 89, 84]"
8120,3429,4295503667,4,0,2711,22,0,Centaur Warrunner,2018-12-26,21.0,6,6,5,1.0,0,1.0,0,232851,"[86, 93, 90, 21, 96]","[59, 30, 105, 1, 25]"
8121,3430,4281301106,2,0,2202,22,7,Phantom Assassin,2018-12-20,,3,6,10,1.0,0,,0,232851,"[59, 114, 44, 9, 7]","[12, 84, 86, 95, 6]"
8122,3431,4278911304,128,1,1512,22,0,Techies,2018-12-19,21.0,4,12,4,1.0,0,1.0,0,232851,"[54, 74, 62, 53, 14]","[105, 93, 52, 35, 19]"
8123,3432,4278843672,132,1,1910,22,0,Techies,2018-12-19,,4,11,7,1.0,0,,0,232851,"[63, 102, 93, 31, 17]","[22, 120, 28, 26, 105]"
8124,3433,4277478103,132,1,2211,22,0,Techies,2018-12-18,,7,5,8,1.0,0,,0,232851,"[89, 23, 26, 44, 93]","[14, 77, 75, 20, 105]"
8125,3434,4277348588,0,0,2326,22,7,Earthshaker,2018-12-18,,0,9,14,1.0,0,,0,232851,"[7, 13, 5, 10, 47]","[6, 113, 26, 110, 119]"
8126,3435,4276073886,128,1,2709,22,0,Techies,2018-12-17,21.0,9,10,10,,0,1.0,0,232851,"[14, 26, 49, 2, 74]","[105, 97, 86, 93, 13]"
8127,3436,4275923121,0,0,2752,22,0,Elder Titan,2018-12-17,,8,6,7,1.0,0,,0,232851,"[103, 89, 31, 21, 82]","[114, 74, 86, 12, 14]"
8128,3437,4274668952,0,0,2918,22,0,Techies,2018-12-16,,7,15,10,,0,,0,232851,"[105, 32, 50, 81, 59]","[8, 36, 88, 119, 84]"
8129,3438,4274435475,129,1,2352,22,0,Centaur Warrunner,2018-12-16,,3,9,6,1.0,1,,0,232851,"[98, 101, 68, 26, 54]","[21, 96, 50, 14, 59]"
8130,3439,4274382069,132,1,1395,22,0,Centaur Warrunner,2018-12-16,,3,3,2,1.0,0,,0,232851,"[14, 32, 48, 77, 74]","[20, 41, 86, 59, 96]"
8131,3440,4273911740,129,1,2175,22,0,Beastmaster,2018-12-16,21.0,4,8,6,1.0,0,5.0,0,232851,"[8, 50, 68, 74, 96]","[84, 38, 65, 61, 44]"
8132,3441,4272684487,130,1,2963,2,9,Earthshaker,2018-12-15,,4,8,21,,0,,0,232851,"[22, 90, 109, 31, 96]","[93, 100, 7, 26, 34]"
8133,3442,4271694015,3,0,2782,22,7,Drow Ranger,2018-12-15,,3,8,18,1.0,0,,0,232851,"[14, 18, 47, 6, 30]","[2, 1, 44, 77, 31]"
8134,3443,4270657092,2,0,2870,22,7,Phantom Assassin,2018-12-14,,9,9,3,1.0,0,,0,232851,"[75, 35, 44, 110, 84]","[2, 9, 22, 121, 8]"
8135,3444,4270578414,0,0,2100,22,7,Dazzle,2018-12-14,21.0,7,8,18,1.0,0,,0,232851,"[50, 65, 44, 84, 59]","[86, 49, 8, 74, 7]"
8136,3445,4270493992,0,0,2402,22,0,Rubick,2018-12-14,,4,12,23,1.0,0,,0,232851,"[86, 65, 89, 21, 20]","[14, 39, 2, 95, 5]"
8137,3446,4269963194,128,1,2299,22,0,Rubick,2018-12-14,,3,7,7,1.0,0,,0,232851,"[34, 33, 99, 10, 74]","[86, 8, 30, 46, 14]"
8138,3447,4269251926,3,0,2739,22,0,Magnus,2018-12-13,21.0,8,7,9,1.0,0,5.0,0,232851,"[50, 22, 83, 97, 48]","[99, 105, 112, 94, 59]"
8139,3448,4268395038,3,0,2481,22,7,Earthshaker,2018-12-13,,3,9,10,1.0,0,,0,232851,"[26, 46, 89, 7, 110]","[85, 27, 6, 48, 21]"
8140,3449,4267752377,131,1,2189,22,0,Lion,2018-12-12,21.0,7,7,12,1.0,0,5.0,0,232851,"[6, 81, 9, 84, 50]","[65, 75, 8, 26, 22]"
8141,3450,4266194194,128,1,1705,22,7,Phantom Assassin,2018-12-11,21.0,2,5,5,,0,5.0,0,232851,"[6, 41, 34, 5, 16]","[44, 40, 84, 49, 23]"
8142,3451,4264482439,130,1,2410,22,7,Witch Doctor,2018-12-10,,9,7,11,1.0,0,,0,232851,"[2, 5, 8, 14, 11]","[74, 44, 30, 58, 79]"
8143,3452,4261366019,130,1,1444,2,9,Slark,2018-12-08,,9,4,6,1.0,0,,0,232851,"[99, 12, 31, 47, 16]","[84, 103, 93, 5, 44]"
8144,3453,4261114624,1,0,2490,22,0,Pangolier,2018-12-08,,14,4,11,1.0,0,,0,232851,"[104, 120, 39, 111, 107]","[63, 31, 114, 26, 8]"
8145,3454,4261045006,128,1,1678,22,0,Anti-Mage,2018-12-08,,2,3,4,1.0,1,3.0,0,232851,"[8, 26, 35, 2, 31]","[1, 121, 111, 53, 4]"
8146,3455,4260382193,132,1,2479,22,7,Slark,2018-12-08,,4,8,6,1.0,0,,0,232851,"[27, 4, 81, 17, 86]","[18, 106, 97, 64, 93]"
8147,3456,4257902336,128,1,1913,22,7,Lion,2018-12-06,,2,5,7,1.0,0,,0,232851,"[97, 75, 84, 8, 106]","[26, 1, 121, 85, 92]"
8148,3457,4257772480,128,1,2052,22,7,Earthshaker,2018-12-06,21.0,4,5,11,1.0,0,5.0,0,232851,"[84, 95, 101, 9, 36]","[7, 106, 121, 107, 42]"
8149,3458,4257359676,129,1,1984,4,0,Naga Siren,2018-12-06,,6,6,4,1.0,1,,0,232851,"[3, 63, 97, 8, 31]","[60, 89, 85, 17, 16]"
8150,3459,4256346363,129,1,2055,22,0,Slark,2018-12-05,,5,8,2,1.0,0,,0,232851,"[91, 90, 23, 94, 99]","[87, 93, 107, 58, 108]"
8151,3460,4256264659,129,1,2733,22,0,Chen,2018-12-05,,1,13,19,1.0,0,,0,232851,"[14, 119, 90, 23, 70]","[50, 66, 45, 86, 18]"
8152,3461,4256159873,2,0,3288,22,7,Earthshaker,2018-12-05,,10,11,32,,0,,0,232851,"[93, 13, 7, 5, 58]","[14, 42, 36, 101, 114]"
8153,3462,4256078734,3,0,2316,22,7,Rubick,2018-12-05,,3,7,6,1.0,0,,0,232851,"[26, 35, 81, 86, 108]","[20, 8, 33, 121, 101]"
8154,3463,4254545516,128,1,3878,22,0,Omniknight,2018-12-04,,4,14,15,,1,,0,232851,"[26, 44, 90, 14, 53]","[57, 106, 121, 2, 35]"
8155,3464,4254349869,0,0,2459,22,7,Phantom Assassin,2018-12-04,,13,6,17,,0,,0,232851,"[44, 58, 62, 26, 17]","[14, 99, 74, 50, 104]"
