,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
5054,363,4639471374,2,1,2603,5,0,Nature's Prophet,2019-04-11,,13,2,9,1.0,0,,1,232851,"[129, 37, 53, 50, 86]","[81, 33, 8, 19, 15]"
5055,364,4637712401,0,1,2068,4,0,Ogre Magi,2019-04-10,,9,3,19,1.0,0,,1,232851,"[84, 32, 5, 71, 35]","[109, 93, 110, 54, 21]"
5056,365,4637585983,132,0,1798,22,7,Dark Seer,2019-04-10,,8,1,27,1.0,0,,1,232851,"[82, 70, 71, 8, 62]","[14, 36, 83, 27, 55]"
5057,366,4637190812,131,0,2563,22,0,Dark Seer,2019-04-10,,7,2,17,1.0,0,,1,232851,"[97, 99, 73, 30, 66]","[60, 5, 35, 55, 94]"
5058,367,4636160068,132,0,638,22,0,Riki,2019-04-10,,1,1,1,1.0,0,,1,232851,"[114, 97, 82, 106, 13]","[36, 94, 85, 21, 32]"
5059,368,4635943597,132,0,2709,22,0,Dark Seer,2019-04-10,,4,4,25,1.0,0,,1,232851,"[81, 56, 27, 104, 26]","[114, 17, 99, 7, 55]"
5060,369,4635776901,2,1,2372,22,0,Dark Seer,2019-04-10,,6,3,27,1.0,0,,1,232851,"[44, 97, 55, 50, 41]","[21, 65, 26, 17, 93]"
5061,370,4635557210,3,1,3717,22,0,Dark Seer,2019-04-10,,4,8,26,,0,,1,232851,"[63, 4, 70, 55, 14]","[8, 31, 88, 7, 76]"
5062,371,4635271378,0,1,2952,22,0,Dark Seer,2019-04-10,,14,4,22,1.0,0,,1,232851,"[55, 93, 11, 84, 129]","[102, 105, 17, 50, 81]"
5063,372,4634139578,3,1,2160,22,0,Dark Seer,2019-04-09,,11,4,20,1.0,0,,1,232851,"[12, 83, 120, 55, 5]","[44, 75, 87, 106, 50]"
5064,373,4634023678,3,1,1884,22,0,Dark Seer,2019-04-09,,5,4,12,1.0,0,,1,232851,"[95, 43, 37, 55, 33]","[23, 105, 114, 14, 5]"
5065,374,4632283189,129,0,2634,22,0,Shadow Shaman,2019-04-09,,6,11,11,,0,,1,232851,"[25, 36, 9, 28, 23]","[81, 27, 114, 45, 96]"
5066,375,4631915653,131,0,2212,3,0,Mars,2019-04-09,,11,4,6,1.0,0,,1,232851,"[35, 5, 6, 87, 99]","[104, 44, 8, 129, 112]"
5067,376,4630354796,4,1,3438,22,0,Wraith King,2019-04-08,,5,8,27,,0,,1,232851,"[18, 26, 19, 49, 42]","[40, 39, 96, 2, 63]"
5068,377,4629855365,130,0,1851,3,0,Drow Ranger,2019-04-08,,12,3,5,1.0,0,,1,232851,"[7, 68, 10, 28, 13]","[86, 48, 6, 5, 42]"
5069,378,4620242324,1,1,1688,22,7,Wraith King,2019-04-06,,10,3,15,1.0,0,,1,232851,"[21, 42, 89, 86, 68]","[14, 47, 26, 94, 64]"
5070,379,4615841913,2,1,2104,12,0,Dark Seer,2019-04-05,,9,3,33,1.0,0,,1,232851,"[106, 26, 55, 112, 59]","[82, 28, 42, 27, 129]"
5071,380,4614092249,131,0,2323,22,0,Medusa,2019-04-05,,11,2,6,1.0,0,,1,232851,"[53, 74, 41, 101, 32]","[59, 102, 13, 94, 71]"
5072,381,4611671268,130,0,2489,22,7,Dazzle,2019-04-04,21.0,4,12,20,2.0,0,3.0,1,232851,"[12, 30, 26, 86, 22]","[58, 42, 50, 20, 54]"
5073,382,4611620799,130,0,760,22,7,Dazzle,2019-04-04,,2,2,6,2.0,0,,1,232851,"[5, 96, 17, 114, 90]","[58, 70, 50, 111, 95]"
5074,383,4610497979,3,1,2325,22,0,Drow Ranger,2019-04-04,,9,3,16,,0,,1,232851,"[26, 86, 36, 6, 85]","[44, 43, 23, 68, 99]"
5075,384,4610260331,3,1,3017,22,0,Beastmaster,2019-04-04,,2,14,22,1.0,0,,1,232851,"[84, 15, 8, 38, 58]","[25, 74, 98, 14, 49]"
5076,385,4610030373,0,1,2694,5,0,Elder Titan,2019-04-04,,12,6,22,1.0,0,,1,232851,"[103, 15, 35, 26, 39]","[42, 21, 27, 4, 45]"
5077,386,4609941155,3,1,1269,4,0,Lycan,2019-04-04,,0,1,1,1.0,0,,1,232851,"[96, 114, 23, 77, 32]","[99, 1, 40, 48, 44]"
5078,387,4608237372,1,1,2483,22,7,Wraith King,2019-04-03,,8,3,4,,0,,1,232851,"[83, 42, 30, 109, 21]","[36, 14, 1, 73, 26]"
5079,388,4607892146,2,1,3519,22,0,Bristleback,2019-04-03,,9,11,23,1.0,0,,1,232851,"[49, 95, 99, 26, 92]","[53, 44, 5, 21, 23]"
5080,389,4607582094,131,0,4606,22,0,Shadow Shaman,2019-04-03,,6,18,21,,0,,1,232851,"[31, 8, 17, 105, 14]","[1, 4, 70, 27, 86]"
5081,390,4607344403,130,0,2369,22,0,Magnus,2019-04-03,,3,3,21,1.0,0,,1,232851,"[6, 42, 84, 22, 19]","[101, 8, 97, 26, 81]"
5082,391,4607235821,3,1,875,22,0,Drow Ranger,2019-04-03,,9,2,4,1.0,0,,1,232851,"[86, 29, 35, 6, 33]","[104, 59, 32, 93, 26]"
5083,392,4606999322,130,0,2647,22,0,Morphling,2019-04-03,21.0,4,4,8,1.0,0,,1,232851,"[3, 103, 5, 36, 94]","[71, 26, 10, 1, 88]"
5084,393,4603876609,0,1,2695,22,7,Shadow Shaman,2019-04-02,,2,17,24,,0,,1,232851,"[27, 35, 29, 71, 48]","[26, 129, 11, 15, 21]"
5085,394,4597134774,131,0,3042,22,7,Spectre,2019-03-31,21.0,15,3,22,,0,,1,232851,"[8, 105, 46, 129, 27]","[86, 26, 13, 67, 47]"
5086,395,4597016664,3,1,1618,22,0,Drow Ranger,2019-03-31,,5,1,6,1.0,0,,1,232851,"[47, 37, 60, 6, 40]","[129, 44, 26, 46, 86]"
5087,396,4588208140,132,0,1995,22,0,Weaver,2019-03-29,,9,1,9,,0,,1,232851,"[129, 41, 114, 106, 14]","[71, 105, 5, 6, 63]"
5088,397,4587066105,3,1,2638,22,0,Rubick,2019-03-29,,8,8,18,1.0,0,,1,232851,"[105, 75, 95, 86, 74]","[31, 41, 44, 129, 97]"
5089,398,4584650289,131,0,3086,22,0,Phantom Assassin,2019-03-28,,12,4,20,,0,,1,232851,"[11, 16, 14, 129, 1]","[84, 71, 56, 44, 86]"
5090,399,4582898904,128,0,2185,4,0,Dark Seer,2019-03-28,21.0,6,9,16,1.0,0,1.0,1,232851,"[14, 11, 42, 97, 120]","[55, 61, 110, 63, 53]"
5091,400,4580134178,3,1,2984,22,0,Earthshaker,2019-03-27,,13,4,12,1.0,0,,1,232851,"[42, 35, 101, 7, 14]","[71, 83, 53, 49, 9]"
5092,401,4574337807,4,1,2226,22,0,Earthshaker,2019-03-25,,10,6,16,1.0,0,,1,232851,"[40, 31, 35, 8, 7]","[45, 44, 63, 85, 86]"
5093,402,4569318385,1,1,2526,22,0,Axe,2019-03-24,,11,7,20,,0,,1,232851,"[47, 2, 20, 84, 8]","[14, 129, 101, 26, 70]"
5094,403,4569116697,2,1,2020,22,0,Nature's Prophet,2019-03-24,,5,3,11,1.0,0,,1,232851,"[8, 30, 53, 37, 22]","[110, 105, 54, 26, 86]"
5095,404,4567397093,131,0,2570,4,0,Lone Druid,2019-03-23,,15,4,18,1.0,0,,1,232851,"[87, 23, 59, 97, 40]","[55, 39, 99, 80, 20]"
5096,405,4566735795,131,0,2768,5,0,Monkey King,2019-03-23,,4,7,14,1.0,0,,1,232851,"[65, 107, 54, 17, 47]","[28, 8, 75, 114, 68]"
5097,406,4566543247,131,0,2099,22,0,Phantom Assassin,2019-03-23,,15,1,8,1.0,0,,1,232851,"[30, 42, 47, 27, 8]","[20, 97, 104, 44, 5]"
5098,407,4565574622,1,1,958,22,0,Sven,2019-03-23,,4,1,8,1.0,0,,1,232851,"[21, 18, 44, 50, 15]","[102, 63, 114, 54, 91]"
5099,408,4565357130,1,1,2852,22,0,Lion,2019-03-23,,6,10,15,,0,,1,232851,"[88, 26, 49, 67, 60]","[35, 70, 14, 129, 68]"
5100,409,4565154705,129,0,2593,22,0,Phantom Lancer,2019-03-23,,16,6,7,1.0,0,,1,232851,"[87, 93, 97, 84, 62]","[111, 12, 4, 49, 121]"
5101,410,4564955413,129,0,3101,4,0,Razor,2019-03-23,,13,5,17,,0,,1,232851,"[23, 72, 34, 32, 101]","[54, 15, 57, 16, 84]"
5102,411,4563528212,1,1,2512,4,0,Undying,2019-03-22,,10,8,43,1.0,0,,1,232851,"[13, 85, 99, 68, 47]","[81, 106, 41, 26, 33]"
5103,412,4563336979,129,0,2423,4,0,Drow Ranger,2019-03-22,21.0,5,4,19,1.0,0,5.0,1,232851,"[94, 10, 53, 14, 97]","[5, 6, 60, 47, 48]"
5104,413,4563263090,1,1,1826,22,0,Phantom Assassin,2019-03-22,,13,2,12,1.0,0,,1,232851,"[5, 44, 20, 108, 97]","[88, 49, 17, 25, 70]"
5105,414,4563117946,129,0,3996,4,0,Legion Commander,2019-03-22,21.0,13,5,20,,0,5.0,1,232851,"[44, 99, 113, 105, 57]","[41, 104, 75, 68, 15]"
5106,415,4562912145,1,1,2790,22,0,Sven,2019-03-22,21.0,3,9,14,,0,5.0,1,232851,"[99, 18, 47, 8, 27]","[14, 64, 105, 41, 35]"
5107,416,4562746995,129,0,2387,22,0,Witch Doctor,2019-03-22,,7,12,19,1.0,0,,1,232851,"[90, 110, 25, 129, 14]","[5, 30, 96, 15, 81]"
5108,417,4562264560,131,0,3263,3,0,Clockwerk,2019-03-22,,14,6,40,,0,,1,232851,"[6, 14, 40, 9, 29]","[87, 114, 39, 51, 71]"
5109,418,4561788342,1,1,2581,22,0,Sven,2019-03-22,,11,3,15,,0,,1,232851,"[35, 18, 20, 29, 110]","[86, 47, 104, 67, 21]"
5110,419,4524080509,128,0,1965,22,0,Phantom Assassin,2019-03-12,,15,0,14,1.0,0,,1,232851,"[50, 6, 5, 74, 21]","[44, 35, 87, 57, 96]"
5111,420,4523861129,130,0,2882,4,0,Phantom Assassin,2019-03-12,,16,4,11,1.0,0,,1,232851,"[50, 99, 6, 121, 61]","[18, 22, 44, 36, 96]"
5112,421,4516284712,3,1,2815,22,0,Earthshaker,2019-03-10,21.0,7,4,20,1.0,0,5.0,1,232851,"[13, 39, 112, 7, 12]","[14, 53, 99, 109, 68]"
5113,422,4515948311,3,1,3158,22,0,Mars,2019-03-10,21.0,9,8,31,,0,5.0,1,232851,"[13, 39, 27, 129, 54]","[114, 35, 70, 120, 14]"
5114,423,4511827054,4,1,2180,4,0,Warlock,2019-03-09,,3,9,19,1.0,0,,1,232851,"[36, 98, 9, 48, 37]","[75, 26, 53, 59, 49]"
5115,424,4507582461,128,0,2284,2,0,Sven,2019-03-08,,3,1,28,,0,,1,232851,"[114, 68, 26, 13, 53]","[18, 5, 94, 70, 60]"
5116,425,4504075480,132,0,2775,22,0,Crystal Maiden,2019-03-07,,10,6,31,,0,,1,232851,"[53, 74, 114, 14, 2]","[36, 44, 99, 20, 5]"
5117,426,4503661667,3,1,2310,22,0,Earthshaker,2019-03-07,,3,3,22,,0,,1,232851,"[44, 19, 42, 7, 31]","[47, 27, 120, 96, 56]"
5118,427,4500477241,132,0,566,22,0,Mars,2019-03-06,,0,0,3,1.0,0,,1,232851,0.0,0.0
5119,428,4500103874,132,0,3090,22,0,Leshrac,2019-03-06,,7,10,26,1.0,0,,1,232851,"[105, 19, 32, 23, 106]","[73, 4, 121, 39, 52, None, None, None, None, None]"
5120,429,4499710461,131,0,1908,22,0,Drow Ranger,2019-03-06,,9,2,5,1.0,0,,1,232851,"[22, 97, 14, 83, 57]","[50, 29, 59, 6, 27, None, None, None, None, None]"
5121,430,4499384310,4,1,2560,22,0,Timbersaw,2019-03-06,,14,6,13,1.0,0,,1,232851,"[5, 95, 20, 76, 98]","[14, 31, 26, 129, 42, None, None, None, None, None, None, None, None, None]"
5122,431,4496174804,3,1,2379,22,0,Phantom Assassin,2019-03-05,,10,2,11,,0,,1,232851,"[10, 32, 26, 44, 101]","[15, 86, 17, 71, 45]"
5123,432,4495895062,3,1,2092,22,0,Pangolier,2019-03-05,,11,1,19,1.0,0,,1,232851,"[54, 56, 121, 120, 57]","[73, 74, 58, 26, 19]"
5124,433,4492275502,131,0,2834,22,7,Clockwerk,2019-03-04,,13,6,15,1.0,0,,1,232851,"[4, 14, 98, 62, 35]","[43, 53, 1, 51, 75]"
5125,434,4488364435,128,0,2031,22,0,Monkey King,2019-03-03,21.0,13,5,14,1.0,0,5.0,1,232851,"[52, 51, 21, 87, 63]","[114, 60, 86, 49, 31]"
5126,435,4488228953,128,0,1951,22,0,Riki,2019-03-03,21.0,20,2,15,1.0,0,5.0,1,232851,"[91, 58, 93, 56, 68]","[32, 4, 86, 102, 27]"
5127,436,4483827702,128,0,2535,22,7,Phantom Lancer,2019-03-02,,10,0,7,1.0,0,,1,232851,"[70, 7, 14, 30, 74]","[12, 120, 13, 58, 86]"
5128,437,4483270462,130,0,2596,4,0,Necrophos,2019-03-02,21.0,8,6,9,,0,1.0,1,232851,"[100, 13, 95, 93, 30]","[60, 15, 36, 4, 35]"
5129,438,4482111488,129,0,2553,22,0,Drow Ranger,2019-03-02,21.0,11,3,14,1.0,0,,1,232851,"[73, 104, 110, 62, 21]","[27, 6, 76, 86, 29]"
5130,439,4478674236,4,1,2399,22,7,Lion,2019-03-01,,6,9,7,1.0,0,,1,232851,"[36, 7, 54, 8, 26]","[78, 44, 81, 53, 5]"
5131,440,4478201354,128,0,1885,22,0,Monkey King,2019-03-01,,12,3,4,1.0,0,,1,232851,"[60, 57, 101, 27, 14]","[114, 87, 40, 69, 35]"
5132,441,4477574684,4,1,1942,22,0,Elder Titan,2019-03-01,21.0,8,4,22,1.0,0,3.0,1,232851,"[47, 113, 99, 30, 103]","[9, 76, 44, 120, 27]"
5133,442,4474549838,0,1,1901,22,0,Sven,2019-02-28,21.0,9,3,22,1.0,0,,1,232851,"[18, 5, 43, 119, 67]","[6, 76, 99, 58, 44]"
5134,443,4474205601,132,0,1922,22,0,Sven,2019-02-28,21.0,6,5,30,,0,5.0,1,232851,"[54, 26, 67, 50, 45]","[27, 6, 63, 58, 18]"
5135,444,4473907957,3,1,3150,22,0,Sniper,2019-02-28,,13,7,11,1.0,0,,1,232851,"[41, 3, 80, 35, 30]","[15, 86, 68, 2, 47]"
5136,445,4473531643,2,1,2354,22,0,Riki,2019-02-28,,14,3,17,,0,,1,232851,"[63, 101, 32, 25, 53]","[21, 26, 99, 114, 20]"
5137,446,4472896853,131,0,2414,22,7,Earthshaker,2019-02-28,,3,7,16,,0,,1,232851,"[14, 74, 41, 23, 30]","[21, 19, 27, 7, 28]"
5138,447,4469858058,130,0,2393,22,7,Earthshaker,2019-02-27,,12,2,19,,0,,1,232851,"[50, 70, 5, 99, 8]","[93, 114, 7, 84, 62]"
5139,448,4466702726,3,1,3072,22,0,Riki,2019-02-26,,18,0,22,,0,,1,232851,"[44, 104, 5, 32, 43]","[93, 28, 21, 23, 35]"
5140,449,4465875173,0,1,2460,22,7,Earthshaker,2019-02-26,,10,3,24,1.0,0,,1,232851,"[7, 111, 70, 114, 68]","[14, 96, 41, 39, 27]"
5141,450,4465458521,131,0,2243,22,7,Earthshaker,2019-02-26,,4,2,23,1.0,0,,1,232851,"[11, 26, 104, 6, 49]","[98, 9, 57, 7, 56]"
5142,451,4462097094,3,1,2862,22,7,Earthshaker,2019-02-25,21.0,8,6,21,,0,1.0,1,232851,"[75, 120, 114, 7, 21]","[25, 44, 74, 112, 53]"
5143,452,4456101585,2,1,1817,22,7,Nature's Prophet,2019-02-24,21.0,6,3,25,1.0,0,3.0,1,232851,"[70, 114, 53, 52, 27]","[76, 50, 75, 41, 29]"
5144,453,4449852920,130,0,2446,22,7,Earthshaker,2019-02-22,21.0,2,5,21,,0,,1,232851,"[31, 74, 97, 83, 67]","[50, 55, 7, 58, 8]"
5145,454,4449441016,130,0,2257,22,7,Spirit Breaker,2019-02-22,,9,5,36,1.0,0,,1,232851,"[99, 74, 23, 110, 18]","[26, 44, 71, 55, 58]"
5146,455,4446713422,2,1,2644,22,7,Earthshaker,2019-02-21,21.0,6,7,25,1.0,0,3.0,1,232851,"[44, 59, 7, 13, 31]","[111, 27, 6, 2, 35]"
5147,456,4446630907,0,1,1647,22,7,Earthshaker,2019-02-21,21.0,4,2,27,1.0,0,3.0,1,232851,"[7, 4, 5, 23, 99]","[14, 80, 21, 59, 49]"
5148,457,4445992768,131,0,2352,22,7,Earthshaker,2019-02-21,21.0,9,4,17,1.0,0,,1,232851,"[94, 63, 106, 3, 31]","[2, 8, 50, 7, 73]"
5149,458,4442473911,2,1,2083,22,7,Earthshaker,2019-02-20,,4,8,12,1.0,0,,1,232851,"[62, 54, 7, 60, 35]","[20, 38, 74, 8, 26]"
5150,459,4439868839,1,1,2025,22,7,Phantom Assassin,2019-02-19,,9,2,12,1.0,0,,1,232851,"[55, 44, 86, 49, 62]","[60, 8, 75, 63, 74]"
5151,460,4439753849,1,1,2702,22,7,Earthshaker,2019-02-19,,1,7,24,,0,,1,232851,"[60, 7, 86, 58, 48]","[73, 27, 96, 39, 14]"
5152,461,4439270421,130,0,2244,22,7,Earthshaker,2019-02-19,,8,4,30,1.0,0,,1,232851,"[14, 11, 83, 70, 6]","[121, 12, 7, 60, 43]"
5153,462,4436367103,132,0,2124,3,0,Magnus,2019-02-18,,5,6,18,1.0,0,,1,232851,"[101, 62, 30, 35, 104]","[36, 83, 39, 54, 97]"
5154,463,4436066287,129,0,1709,4,0,Sniper,2019-02-18,,3,1,7,1.0,0,,1,232851,"[74, 114, 101, 21, 7]","[96, 35, 62, 25, 111]"
5155,464,4421457469,0,1,2601,4,0,Kunkka,2019-02-14,,14,6,12,,0,,1,232851,"[23, 86, 99, 1, 27]","[3, 104, 95, 46, 36]"
5156,465,4421194542,132,0,1809,22,7,Earthshaker,2019-02-14,,4,5,16,1.0,0,,1,232851,"[2, 26, 93, 22, 50]","[47, 95, 68, 14, 7]"
