,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
30,30,4934287666,128,0,2205,22,0,Beastmaster,2019-07-29,,2,6,24,1.0,0,,1,490408,"[50, 106, 104, 45, 108]","[38, 44, 23, 84, 74]"
31,31,4934215694,128,0,1822,22,0,Grimstroke,2019-07-29,,9,4,17,1.0,0,,1,490408,"[72, 26, 10, 69, 19]","[121, 42, 14, 32, 20]"
32,32,4934101965,3,1,2618,22,0,Ogre Magi,2019-07-29,21.0,4,11,19,,0,2.0,1,490408,"[37, 48, 11, 84, 70]","[47, 86, 91, 72, 64]"
33,33,4933961407,131,0,2001,22,0,Abaddon,2019-07-29,,2,4,16,1.0,0,,1,490408,"[8, 89, 40, 53, 10]","[84, 74, 9, 102, 72]"
34,34,4933148546,129,0,2254,22,0,Crystal Maiden,2019-07-29,,6,5,21,1.0,0,,1,490408,"[44, 2, 83, 84, 34]","[74, 5, 101, 51, 67]"
35,35,4933029715,132,0,2532,22,0,Shadow Demon,2019-07-29,,1,9,20,1.0,0,,1,490408,"[8, 47, 14, 91, 112]","[73, 56, 99, 23, 79]"
36,36,4932251640,3,1,2753,3,0,Leshrac,2019-07-28,,8,14,16,,0,,1,490408,"[31, 30, 54, 52, 74]","[97, 58, 86, 68, 35]"
37,37,4932171644,4,1,2257,22,0,Jakiro,2019-07-28,,3,10,19,1.0,0,,1,490408,"[74, 96, 30, 41, 64]","[11, 84, 114, 14, 9]"
38,38,4932050580,132,0,2675,4,0,Nyx Assassin,2019-07-28,21.0,8,5,13,,0,4.0,1,490408,"[12, 63, 57, 86, 37]","[29, 94, 98, 10, 88]"
39,39,4931588307,129,0,2071,4,0,Phantom Lancer,2019-07-28,,2,4,16,1.0,0,,1,490408,"[108, 94, 15, 102, 5]","[97, 12, 63, 50, 25]"
40,40,4931284521,0,1,2409,3,0,Shadow Shaman,2019-07-28,21.0,6,7,20,,0,5.0,1,490408,"[27, 95, 15, 33, 76]","[44, 84, 59, 20, 14]"
41,41,4931049307,130,0,2559,22,0,Keeper of the Light,2019-07-28,,3,5,15,,0,,1,490408,"[14, 41, 98, 68, 35]","[89, 88, 90, 95, 113]"
42,42,4917125577,0,1,2032,22,0,Disruptor,2019-07-21,,3,5,21,,0,,1,490408,"[87, 104, 99, 71, 32]","[47, 17, 14, 86, 38]"
43,43,4907464552,132,0,2936,22,0,Pudge,2019-07-16,,7,12,24,1.0,0,,1,490408,"[8, 13, 69, 121, 53]","[52, 54, 86, 88, 14]"
44,44,4897819221,129,0,2009,22,0,Centaur Warrunner,2019-07-11,,9,2,11,,0,,1,490408,"[121, 42, 105, 82, 51]","[86, 96, 93, 35, 83]"
45,45,4897754052,128,0,2021,22,0,Crystal Maiden,2019-07-11,21.0,5,8,26,1.0,0,1.0,1,490408,"[42, 75, 49, 129, 110]","[5, 33, 8, 35, 98]"
46,46,4803245134,4,1,1829,22,0,Undying,2019-06-01,,11,3,15,,0,,1,490408,"[75, 40, 87, 8, 85]","[53, 14, 129, 86, 44]"
47,47,4802011758,2,1,2102,22,0,Shadow Shaman,2019-06-01,21.0,1,6,17,1.0,0,1.0,1,490408,"[114, 82, 27, 109, 9]","[85, 44, 37, 52, 40]"
48,48,4797656438,128,0,2887,22,0,Enchantress,2019-05-30,,7,4,18,,0,,1,490408,"[45, 77, 7, 54, 11]","[58, 23, 41, 30, 75]"
49,49,4797546002,129,0,3089,22,0,Enchantress,2019-05-30,,9,7,12,,0,,1,490408,"[114, 101, 34, 42, 64]","[25, 58, 10, 37, 7]"
50,50,4789861047,4,1,2642,22,0,Vengeful Spirit,2019-05-27,21.0,3,10,25,,0,1.0,1,490408,"[33, 74, 11, 54, 20]","[42, 61, 40, 64, 30]"
51,51,4785199787,129,0,2486,22,0,Omniknight,2019-05-26,,3,6,20,,0,,1,490408,"[100, 81, 43, 70, 31]","[25, 57, 64, 67, 9]"
52,52,4784931574,3,1,1757,22,0,Wraith King,2019-05-26,21.0,4,4,12,1.0,0,1.0,1,490408,"[85, 5, 47, 42, 63]","[36, 48, 53, 69, 21]"
53,53,4780506316,130,0,2552,22,0,Faceless Void,2019-05-24,,13,4,21,,0,,1,490408,"[111, 113, 86, 51, 95]","[64, 35, 41, 71, 121]"
54,54,4780260753,4,1,1970,22,0,Witch Doctor,2019-05-24,21.0,10,6,14,1.0,0,1.0,1,490408,"[76, 14, 99, 42, 30]","[86, 7, 52, 49, 48]"
55,55,4779950697,4,1,2759,22,0,Shadow Shaman,2019-05-24,,3,15,18,1.0,0,,1,490408,"[62, 104, 36, 109, 27]","[41, 38, 44, 101, 85]"
56,56,4772388580,128,0,2795,22,0,Lion,2019-05-21,21.0,2,11,11,1.0,0,1.0,1,490408,"[41, 76, 28, 86, 64]","[26, 35, 63, 79, 6]"
57,57,4765097421,128,0,2450,22,0,Witch Doctor,2019-05-19,,6,10,17,,0,,1,490408,"[17, 26, 31, 23, 44]","[30, 69, 89, 121, 113]"
58,58,4754763833,131,0,2912,22,0,Lifestealer,2019-05-15,,13,8,16,1.0,0,,1,490408,"[23, 107, 121, 41, 39]","[33, 112, 11, 54, 31]"
59,59,4748897179,131,0,1749,22,0,Slark,2019-05-13,,6,3,8,,0,,1,490408,"[6, 86, 58, 80, 60]","[34, 84, 68, 93, 13]"
60,60,4748335202,129,0,3430,22,7,Shadow Shaman,2019-05-13,,3,13,32,2.0,0,,1,490408,"[90, 99, 58, 74, 6]","[8, 27, 36, 46, 85]"
61,61,4744710853,129,0,2869,22,7,Shadow Shaman,2019-05-12,21.0,1,12,32,,0,,1,490408,"[106, 8, 101, 13, 90]","[71, 27, 54, 26, 36]"
62,62,4736256361,4,1,2019,22,0,Sniper,2019-05-09,21.0,2,7,10,,0,1.0,1,490408,"[70, 98, 46, 37, 35]","[53, 25, 11, 1, 5]"
63,63,4720900051,128,0,3624,3,0,Sand King,2019-05-04,21.0,6,10,26,1.0,0,1.0,1,490408,"[53, 6, 75, 74, 33]","[16, 81, 21, 91, 100]"
64,64,4717028866,2,1,3123,4,0,Juggernaut,2019-05-03,21.0,6,5,7,1.0,0,3.0,1,490408,"[101, 44, 8, 2, 55]","[17, 49, 50, 69, 13]"
65,65,4716820915,0,1,1470,22,7,Warlock,2019-05-03,,4,3,14,1.0,0,,1,490408,"[37, 64, 6, 9, 17]","[119, 74, 35, 5, 33]"
66,66,4716334017,0,1,2676,3,0,Sniper,2019-05-03,21.0,8,5,19,1.0,0,4.0,1,490408,"[35, 12, 20, 55, 45]","[42, 110, 111, 60, 103]"
67,67,4715981092,130,0,2221,22,0,Shadow Shaman,2019-05-03,,6,11,22,,0,,1,490408,"[81, 21, 85, 5, 17]","[25, 93, 27, 98, 64]"
68,68,4715658131,0,1,1761,22,7,Bristleback,2019-05-03,,3,6,20,2.0,0,,1,490408,"[99, 6, 64, 17, 5]","[10, 74, 85, 114, 129]"
69,69,4715372559,128,0,2693,22,7,Crystal Maiden,2019-05-03,,4,7,25,1.0,0,,1,490408,"[61, 88, 36, 21, 1]","[5, 6, 50, 74, 7]"
70,70,4712736603,2,1,2292,22,7,Witch Doctor,2019-05-02,,10,10,13,1.0,0,,1,490408,"[4, 55, 30, 8, 71]","[68, 14, 35, 48, 23]"
71,71,4696266446,0,1,2770,22,0,Witch Doctor,2019-04-27,,11,7,21,,0,,1,490408,"[30, 47, 102, 41, 64]","[56, 26, 8, 14, 13]"
72,72,4696153567,0,1,2618,22,0,Shadow Shaman,2019-04-27,,8,6,22,1.0,0,,1,490408,"[27, 54, 13, 70, 56]","[34, 51, 35, 14, 2]"
73,73,4695815446,129,0,2578,22,7,Crystal Maiden,2019-04-27,,4,2,27,2.0,0,,1,490408,"[12, 86, 101, 59, 34]","[36, 5, 6, 47, 111]"
74,74,4695678342,129,0,1725,22,7,Crystal Maiden,2019-04-27,21.0,0,8,16,1.0,0,,1,490408,"[83, 27, 59, 113, 6]","[37, 5, 55, 54, 35]"
75,75,4694969700,128,0,2793,22,7,Crystal Maiden,2019-04-27,,8,8,19,2.0,0,,1,490408,"[22, 111, 35, 104, 44]","[5, 29, 100, 17, 67]"
76,76,4694100259,4,1,2612,22,7,Crystal Maiden,2019-04-27,,2,13,21,2.0,0,,1,490408,"[44, 69, 22, 105, 5]","[113, 32, 25, 62, 70]"
77,77,4692227492,0,1,1421,22,7,Shadow Shaman,2019-04-26,,4,5,14,2.0,0,,1,490408,"[27, 14, 23, 6, 84]","[93, 92, 120, 26, 112]"
78,78,4688950500,130,0,1784,22,0,Shadow Shaman,2019-04-25,,7,3,15,1.0,0,,1,490408,"[104, 84, 53, 114, 15]","[74, 28, 27, 6, 26]"
79,79,4665227773,130,0,2813,22,0,Nyx Assassin,2019-04-18,,6,12,13,,0,,1,490408,"[14, 4, 65, 67, 102]","[55, 99, 88, 94, 29]"
80,80,4665053051,2,1,2067,5,0,Underlord,2019-04-18,,3,7,25,1.0,0,,1,490408,"[10, 60, 108, 81, 61]","[89, 20, 31, 79, 18]"
81,81,4664488433,4,1,2027,22,7,Crystal Maiden,2019-04-18,,2,7,21,2.0,0,,1,490408,"[35, 36, 88, 6, 5]","[99, 11, 23, 19, 40]"
82,82,4655274423,0,1,3978,22,7,Crystal Maiden,2019-04-15,,8,9,38,,0,,1,490408,"[5, 6, 129, 35, 62]","[26, 96, 23, 8, 9]"
83,83,4637213209,0,1,1795,22,7,Crystal Maiden,2019-04-10,,6,4,22,1.0,0,,1,490408,"[5, 46, 74, 120, 111]","[14, 105, 42, 104, 76]"
84,84,4637051738,1,1,2160,22,7,Crystal Maiden,2019-04-10,,5,10,24,2.0,0,,1,490408,"[96, 5, 93, 39, 119]","[1, 14, 110, 62, 26]"
85,85,4629855365,131,0,1851,3,0,Crystal Maiden,2019-04-08,,6,5,10,1.0,0,,1,490408,"[7, 68, 10, 28, 13]","[86, 48, 6, 5, 42]"
86,86,4569318385,0,1,2526,22,0,Viper,2019-03-24,,9,3,27,,0,,1,490408,"[47, 2, 20, 84, 8]","[14, 129, 101, 26, 70]"
87,87,4569116697,1,1,2020,22,0,Witch Doctor,2019-03-24,,4,13,11,1.0,0,,1,490408,"[8, 30, 53, 37, 22]","[110, 105, 54, 26, 86]"
88,88,4567397093,132,0,2570,4,0,Vengeful Spirit,2019-03-23,,5,7,31,1.0,0,,1,490408,"[87, 23, 59, 97, 40]","[55, 39, 99, 80, 20]"
89,89,4566735795,132,0,2768,5,0,Ancient Apparition,2019-03-23,,6,10,19,1.0,0,,1,490408,"[65, 107, 54, 17, 47]","[28, 8, 75, 114, 68]"
90,90,4566543247,132,0,2099,22,0,Crystal Maiden,2019-03-23,,1,9,14,1.0,0,,1,490408,"[30, 42, 47, 27, 8]","[20, 97, 104, 44, 5]"
91,91,4565574622,0,1,958,22,0,Windranger,2019-03-23,,2,1,1,1.0,0,,1,490408,"[21, 18, 44, 50, 15]","[102, 63, 114, 54, 91]"
92,92,4565357130,0,1,2852,22,0,Nyx Assassin,2019-03-23,,3,7,20,,0,,1,490408,"[88, 26, 49, 67, 60]","[35, 70, 14, 129, 68]"
93,93,4565154705,128,0,2593,22,0,Oracle,2019-03-23,,3,17,25,1.0,0,,1,490408,"[87, 93, 97, 84, 62]","[111, 12, 4, 49, 121]"
94,94,4564955413,128,0,3101,4,0,Lifestealer,2019-03-23,,13,5,13,,0,,1,490408,"[23, 72, 34, 32, 101]","[54, 15, 57, 16, 84]"
95,95,4563528212,0,1,2512,4,0,Puck,2019-03-22,,12,6,26,1.0,0,,1,490408,"[13, 85, 99, 68, 47]","[81, 106, 41, 26, 33]"
96,96,4563336979,128,0,2423,4,0,Crystal Maiden,2019-03-22,21.0,3,8,6,1.0,0,5.0,1,490408,"[94, 10, 53, 14, 97]","[5, 6, 60, 47, 48]"
97,97,4563263090,0,1,1826,22,0,Crystal Maiden,2019-03-22,,5,5,18,1.0,0,,1,490408,"[5, 44, 20, 108, 97]","[88, 49, 17, 25, 70]"
98,98,4563117946,128,0,3996,4,0,Faceless Void,2019-03-22,21.0,11,6,15,,0,5.0,1,490408,"[44, 99, 113, 105, 57]","[41, 104, 75, 68, 15]"
99,99,4562912145,0,1,2790,22,0,Bristleback,2019-03-22,21.0,4,6,7,,0,5.0,1,490408,"[99, 18, 47, 8, 27]","[14, 64, 105, 41, 35]"
100,100,4562746995,128,0,2387,22,0,Crystal Maiden,2019-03-22,,5,10,29,1.0,0,,1,490408,"[90, 110, 25, 129, 14]","[5, 30, 96, 15, 81]"
101,101,4562264560,130,0,3263,3,0,Queen of Pain,2019-03-22,,16,11,31,,0,,1,490408,"[6, 14, 40, 9, 29]","[87, 114, 39, 51, 71]"
102,102,4561788342,0,1,2581,22,0,Sniper,2019-03-22,,16,5,12,,0,,1,490408,"[35, 18, 20, 29, 110]","[86, 47, 104, 67, 21]"
103,103,4558647609,128,0,1578,22,0,Nyx Assassin,2019-03-21,,1,1,7,2.0,0,,1,490408,"[6, 29, 44, 1, 112]","[88, 50, 35, 68, 82]"
104,104,4551638460,0,1,2195,22,0,Witch Doctor,2019-03-19,,16,7,22,2.0,0,,1,490408,"[30, 5, 129, 23, 114]","[14, 105, 84, 120, 6]"
105,105,4473940111,132,0,2619,22,7,Crystal Maiden,2019-02-28,21.0,7,12,16,2.0,0,1.0,1,490408,"[36, 14, 26, 25, 114]","[120, 31, 97, 1, 5]"
106,106,4472127789,128,0,2556,22,7,Crystal Maiden,2019-02-28,,8,10,26,2.0,0,,1,490408,"[63, 50, 42, 100, 2]","[5, 47, 120, 102, 1]"
107,107,4471964824,2,1,2044,22,0,Crystal Maiden,2019-02-28,,0,7,13,1.0,0,,1,490408,"[78, 83, 5, 47, 73]","[35, 44, 105, 84, 67]"
108,108,4365660629,1,1,1797,22,0,Crystal Maiden,2019-01-27,21.0,3,3,11,1.0,0,,1,490408,"[100, 5, 96, 43, 41]","[19, 104, 44, 31, 27]"
109,109,4297324183,2,1,2815,22,0,Crystal Maiden,2018-12-27,,3,12,24,1.0,0,,1,490408,"[74, 8, 5, 111, 47]","[104, 99, 25, 46, 21]"
110,110,4264553039,3,1,3034,22,7,Witch Doctor,2018-12-10,21.0,5,8,20,1.0,0,5.0,1,490408,"[2, 121, 79, 30, 109]","[72, 36, 63, 20, 5]"
111,111,4262722621,131,0,2333,22,7,Crystal Maiden,2018-12-09,,8,4,26,2.0,0,,1,490408,"[100, 79, 8, 2, 76]","[49, 62, 114, 5, 11]"
112,112,4261277321,3,1,2979,2,9,Crystal Maiden,2018-12-08,,7,8,32,1.0,0,,1,490408,"[84, 85, 44, 5, 113]","[99, 26, 4, 111, 12]"
113,113,4260947138,1,1,2692,4,0,Tidehunter,2018-12-08,,9,6,24,1.0,0,,1,490408,"[33, 29, 57, 72, 17]","[49, 74, 113, 100, 43]"
114,114,4260841821,130,0,2703,22,7,Shadow Shaman,2018-12-08,,4,12,17,,0,,1,490408,"[25, 16, 71, 17, 42]","[48, 2, 27, 36, 50]"
115,115,4260519978,128,0,3109,22,0,Crystal Maiden,2018-12-08,,11,7,27,1.0,0,,1,490408,"[87, 109, 114, 53, 38]","[5, 44, 7, 13, 74]"
116,116,4260453574,128,0,2017,22,7,Queen of Pain,2018-12-08,,3,5,10,1.0,0,,1,490408,"[22, 14, 32, 34, 41]","[39, 64, 44, 85, 37]"
117,117,4257904420,131,0,4043,22,0,Faceless Void,2018-12-06,,21,12,20,,0,,1,490408,"[34, 55, 5, 71, 36]","[3, 93, 35, 41, 111]"
118,118,4250934507,0,1,1720,22,7,Crystal Maiden,2018-12-02,21.0,1,8,14,2.0,0,1.0,1,490408,"[5, 39, 10, 6, 21]","[67, 102, 114, 90, 85]"
119,119,4250830208,4,1,2410,22,7,Crystal Maiden,2018-12-02,21.0,4,8,17,1.0,0,,1,490408,"[51, 6, 75, 8, 5]","[110, 89, 3, 92, 28]"
120,120,4250556126,132,0,2421,22,0,Crystal Maiden,2018-12-02,21.0,7,9,23,1.0,0,4.0,1,490408,"[93, 21, 7, 106, 26]","[6, 9, 14, 88, 5]"
121,121,4246684485,4,1,2713,22,0,Jakiro,2018-11-30,,3,10,13,,0,,1,490408,"[94, 44, 26, 114, 64]","[22, 1, 120, 30, 32]"
122,122,4232037507,2,1,2463,22,0,Queen of Pain,2018-11-21,,6,5,12,1.0,0,,1,490408,"[36, 44, 39, 119, 111]","[45, 95, 41, 6, 5]"
123,123,4207054913,130,0,3358,4,0,Ogre Magi,2018-11-06,,4,14,20,,0,,1,490408,"[110, 56, 9, 33, 69]","[109, 120, 84, 97, 36]"
124,124,4179825313,129,0,2683,22,0,Axe,2018-10-21,,12,9,14,1.0,0,,1,490408,"[62, 34, 112, 54, 19]","[111, 2, 43, 8, 5]"
125,125,4170152011,3,1,2459,22,7,Crystal Maiden,2018-10-15,,6,6,16,,0,,1,490408,"[17, 95, 81, 5, 7]","[74, 94, 85, 20, 114]"
126,126,4164545658,3,1,1751,22,7,Crystal Maiden,2018-10-12,21.0,1,8,13,2.0,0,1.0,1,490408,"[113, 7, 12, 5, 28]","[111, 70, 63, 20, 42]"
127,127,4163829827,0,1,2019,22,7,Crystal Maiden,2018-10-11,21.0,4,3,15,2.0,0,,1,490408,"[5, 74, 64, 12, 2]","[56, 9, 84, 6, 17]"
128,128,4163784813,2,1,1410,22,7,Jakiro,2018-10-11,21.0,5,2,11,2.0,0,,1,490408,"[20, 6, 64, 2, 92]","[73, 91, 4, 51, 83]"
129,129,4163384099,2,1,3714,22,7,Crystal Maiden,2018-10-11,,7,13,24,,0,,1,490408,"[40, 2, 5, 36, 1]","[39, 42, 72, 37, 84]"
130,130,4154944892,2,1,2289,22,7,Windranger,2018-10-06,21.0,3,7,14,1.0,0,,1,490408,"[44, 28, 21, 121, 73]","[100, 47, 19, 75, 53]"
131,131,4154881604,130,0,2037,22,7,Centaur Warrunner,2018-10-06,,3,5,23,1.0,0,,1,490408,"[14, 81, 74, 99, 71]","[93, 111, 96, 121, 11]"
132,132,4153486591,132,0,2779,22,7,Crystal Maiden,2018-10-05,21.0,5,12,27,1.0,0,,1,490408,"[31, 99, 20, 59, 82]","[85, 45, 44, 120, 5]"
133,133,4144798888,2,1,2962,5,0,Keeper of the Light,2018-09-30,,3,6,17,1.0,0,,1,490408,"[69, 16, 90, 109, 87]","[3, 100, 77, 104, 45]"
134,134,4144720997,2,1,2060,4,0,Bristleback,2018-09-30,,16,4,17,1.0,0,,1,490408,"[83, 97, 99, 69, 59]","[88, 40, 70, 74, 110]"
135,135,4144176374,3,1,1320,4,0,Luna,2018-09-29,,11,1,13,,0,,1,490408,"[63, 36, 50, 48, 7]","[83, 42, 44, 100, 121]"
136,136,4144098753,131,0,2862,22,0,Jakiro,2018-09-29,,5,14,23,,0,,1,490408,"[14, 107, 119, 35, 44]","[49, 70, 37, 64, 120]"
137,137,4143985226,3,1,2210,4,0,Abaddon,2018-09-29,21.0,14,8,21,,0,5.0,1,490408,"[1, 86, 47, 102, 27]","[48, 110, 58, 98, 71]"
138,138,4143186938,0,1,3761,22,7,Grimstroke,2018-09-29,,12,18,16,,0,,1,490408,"[121, 42, 44, 49, 37]","[20, 86, 105, 70, 63]"
139,139,4142991611,0,1,2680,22,7,Crystal Maiden,2018-09-29,21.0,7,7,16,1.0,0,5.0,1,490408,"[5, 97, 94, 84, 32]","[27, 63, 4, 82, 121]"
140,140,4142902514,0,1,2674,22,7,Chaos Knight,2018-09-29,,11,3,11,1.0,0,,1,490408,"[81, 47, 15, 103, 30]","[37, 96, 75, 35, 56]"
141,141,4142065327,4,1,2873,22,7,Nyx Assassin,2018-09-28,,11,7,8,,0,,1,490408,"[67, 27, 20, 49, 88]","[94, 40, 112, 74, 87]"
142,142,4141899345,132,0,2618,22,7,Vengeful Spirit,2018-09-28,,4,12,13,,0,,1,490408,"[31, 29, 121, 35, 17]","[44, 37, 81, 63, 20]"
143,143,4141765638,4,1,2202,22,7,Crystal Maiden,2018-09-28,,4,8,11,1.0,0,,1,490408,"[2, 109, 20, 49, 5]","[42, 39, 34, 8, 79]"
144,144,4131421633,129,0,2658,4,0,Viper,2018-09-22,,10,5,17,,0,,1,490408,"[114, 97, 14, 42, 111]","[48, 47, 69, 36, 33]"
145,145,4130049956,2,1,2039,22,7,Dragon Knight,2018-09-21,,6,2,18,1.0,0,,1,490408,"[44, 110, 49, 89, 5]","[27, 88, 20, 74, 18]"
146,146,4129884084,130,0,2785,22,7,Shadow Shaman,2018-09-21,,5,14,25,1.0,0,,1,490408,"[92, 119, 54, 64, 71]","[12, 28, 27, 25, 58]"
147,147,4129773746,132,0,3134,22,7,Queen of Pain,2018-09-21,,10,10,14,,0,,1,490408,"[35, 41, 6, 32, 23]","[96, 62, 113, 37, 39]"
148,148,4122898969,128,0,2736,22,7,Crystal Maiden,2018-09-17,,4,11,26,2.0,0,,1,490408,"[121, 26, 70, 96, 39]","[5, 2, 92, 56, 7]"
149,149,4120781259,132,0,2059,22,7,Crystal Maiden,2018-09-16,,6,1,17,2.0,0,,1,490408,"[36, 10, 74, 14, 23]","[63, 71, 3, 56, 5]"
150,150,4107491832,0,1,3030,5,0,Naga Siren,2018-09-08,,1,11,25,1.0,0,,1,490408,"[89, 120, 103, 47, 20]","[4, 62, 85, 25, 72]"
151,151,4107399824,130,0,2644,22,7,Queen of Pain,2018-09-08,21.0,8,7,13,,0,3.0,1,490408,"[51, 25, 4, 27, 97]","[56, 42, 39, 7, 13]"
152,152,4106470704,130,0,3008,22,7,Grimstroke,2018-09-08,,8,11,14,1.0,0,,1,490408,"[36, 25, 97, 101, 18]","[113, 2, 121, 12, 26]"
153,153,4105615183,2,1,2371,22,7,Crystal Maiden,2018-09-07,,11,8,25,1.0,0,,1,490408,"[44, 111, 5, 99, 42]","[20, 89, 11, 9, 6]"
154,154,4105442469,1,1,2643,22,0,Earthshaker,2018-09-07,,4,10,18,,0,,1,490408,"[41, 7, 101, 9, 73]","[84, 75, 83, 119, 113]"
155,155,4105231860,2,1,3695,22,0,Winter Wyvern,2018-09-07,,6,8,27,,0,,1,490408,"[19, 93, 112, 63, 13]","[22, 99, 108, 5, 121]"
156,156,4104872912,130,0,3324,22,7,Witch Doctor,2018-09-07,,16,12,16,,0,,1,490408,"[10, 121, 35, 14, 7]","[114, 51, 30, 110, 81]"
